book,author,name,role,word,count,logits,author_id,book_id,character_id
Shanghai Girls,LISA SEE,Pearl Chin (narrator),predicative,worried,1,0.0,13,19,79
Shanghai Girls,LISA SEE,Pearl Chin (narrator),predicative,wrong,3,0.0,13,19,79
Shanghai Girls,LISA SEE,Pearl Chin (narrator),predicative,yen,1,0.0,13,19,79
Shanghai Girls,LISA SEE,Pearl Chin (narrator),predicative,young,1,0.0,13,19,79
Shanghai Girls,LISA SEE,Pearl Chin (narrator),predicative,younger,2,0.0,13,19,79
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,account,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,allow,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,answer,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,answers,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,appear,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,ask,3,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,asks,5,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,attempt,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,back,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,bestows,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,bet,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,bites,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,blink,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,bother,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,bounces,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,brings,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,brought,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,brushes,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,called,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,calm,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,cared,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,cares,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,catch,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,change,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,chase,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,chose,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,claps,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,clink,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,close,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,consider,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,considered,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,continues,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,cranes,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,cross,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,crosses,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,curled,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,demanding,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,do,3,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,does,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,donned,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,drags,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,drink,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,drop,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,eat,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,eats,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,escorting,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,exclaims,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,explode,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,extends,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,faint,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,falling,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,feel,3,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,finds,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,flicks,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,flying,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,forgot,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,found,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,frowns,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,gathers,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,gave,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,gazes,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,get,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,gives,7,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,glances,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,glares,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,glaring,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,go,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,goes,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,got,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,grab,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,grunt,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,had,3,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,haggles,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,handle,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,has,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,hates,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,have,4,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,hear,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,help,3,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,helped,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,helps,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,hesitate,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,hisses,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,hold,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,holds,8,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,huffs,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,ignores,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,inclines,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,inserts,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,insists,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,join,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,joking,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,knocks,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,know,4,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,knows,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,laugh,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,lays,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,lean,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,leans,5,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,lets,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,letting,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,like,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,lived,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,look,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,looks,6,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,love,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,loves,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,lowers,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,make,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,makes,4,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,manage,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,manages,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,mean,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,moan,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,moans,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,move,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,moves,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,moving,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,mutter,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,narrows,3,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,nods,3,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,opt,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,passes,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,pat,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,pats,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,pauses,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,pays,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,picks,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,pins,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,play,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,plows,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,plucks,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,plugs,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,points,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,pool,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,preen,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,promised,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,prowls,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,pull,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,pulls,4,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,purses,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,push,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,pushing,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,put,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,puts,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,raise,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,rattling,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,reaches,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,refuses,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,refusing,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,respond,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,retort,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,return,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,returns,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,said,3,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,salivate,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,sashays,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,saved,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,saw,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,say,7,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,says,35,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,scoff,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,scoffs,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,see,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,seem,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,seems,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,seized,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,senses,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,shakes,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,shimmies,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,shout,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,shoves,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,shrieking,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,shrinks,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,sighs,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,singled,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,sit,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,sits,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,sitting,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,slides,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,slumped,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,slurs,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,smell,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,smirks,3,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,smooths,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,snort,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,spends,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,spent,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,splutter,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,squeezes,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,stand,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,stands,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,staring,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,starts,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,starving,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,stay,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,steers,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,step,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,strangled,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,studies,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,suffer,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,summoned,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,surveys,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,sweeps,6,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,take,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,takes,4,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,talking,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,taps,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,tell,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,think,3,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,threatened,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,throws,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,thwart,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,tips,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,told,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,tosses,3,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,tries,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,try,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,trying,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,tugs,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,turn,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,turned,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,turns,5,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,understand,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,uses,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,wait,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,walk,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,want,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,wants,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,watches,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,waves,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,went,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,whisper,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,wiggle,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,winked,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,wins,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,withdraws,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,wore,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,wriggle,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),agent,wriggles,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,affronted,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,approaches,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,ask,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,attack,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,bound,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,bring,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,called,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,carry,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,catches,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,consider,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,crossing,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,engage,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,follow,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,give,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,goading,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,got,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,grab,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,grounded,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,hate,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,help,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,ignore,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,inserts,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,kick,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,kissed,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,leave,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,look,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,made,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,missing,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,notice,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,nudge,2,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,provoking,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,pull,1,0.0,0,20,80
Shanghai Immortal,A.Y. CHAO,Lady Gi (Gigi),patient,ruin,1,0.0,0,20,80
