word,cluster_id
pondering,131
shrapnel,805
stagnation,413
throw,440
sells,544
excusing,715
establishes,56
liu,17
safeguarded,513
highlights,596
roasting,435
hairdo,880
hosing,582
worn,976
handmaids,425
pregnant,569
formulated,204
ahhed,955
fixed,369
browse,175
porter,555
snatching,491
soloing,927
publication,875
longlife,652
orderly,510
probed,956
lowering,36
unlucky,585
diced,727
babysit,614
contrition,879
artwork,591
swiveled,656
supervise,510
sprayed,156
natures,769
nets,871
liquidate,159
pans,162
trolled,267
supervised,20
jumble,817
flip,832
eﬀort,25
patronise,70
compendium,370
madam,128
exaggerations,687
honked,841
awakening,277
brokenhearted,862
enduring,36
folds,533
summed,767
earnestness,308
dwelling,533
lunges,821
islander,993
commissioner,26
they-,102
unbutton,784
tenure,26
interspersed,557
sugared,762
paintbrush,576
enlightening,869
tardiness,155
toddle,232
millennia,964
tails,533
charcoal,458
slinging,435
offithe,500
foray,16
spinner,704
lifted,327
catastrophe,629
vampire,743
disbursed,529
fornicated,10
shouldnit,338
inclined,296
trundled,581
importance,31
insane,186
drunkard,386
ensure,510
nub,582
oriental,110
plush,442
drag,672
lunched,579
leftovers,63
smudged,788
nudge,390
stamp,807
joining,808
gushing,857
godfather-,489
espresso,991
lord,574
antiquities,993
gramophone,311
confess,619
insistence,393
pulled,698
pacify,12
fate,226
aggression,330
prey,445
envelope,653
reintroduce,161
tribesmen,678
crisis,369
airport,925
combining,871
cliché,714
groping,491
adamission,377
indefatigable,32
billed,747
saint,826
mangling,64
risked,79
somber,958
slacks,530
purgatory,389
rosalie,782
hopped,303
estranged,393
dropout,177
proctored,278
prune,120
tackling,435
peace,226
berates,722
grasp,905
look,211
staves,826
detaining,281
midrif,147
donations,290
calling,220
downfall,442
funneled,727
excellence,312
died,787
filleted,134
inflating,479
maturity,812
pros,659
text,767
focusing,460
sketching,943
deserves,839
murder,628
jaws,786
steeling,131
attaining,829
sank,303
financed,388
anemic,888
eve,782
wincing,491
reﬁning,172
jewelry,650
plymouth,644
vanished,987
lavishing,545
sentiments,271
tutus,105
thompson,555
dreaded,346
intertwines,617
scurried,902
rumbles,607
doorbell,297
loped,289
splashed,775
crease,187
enthusiam,263
responsibility,3
implores,324
partying,579
contractions,909
pedals,427
fastidiousness,725
wink,297
insides,533
fresh,456
brainwave,620
libraries,184
prayed,831
meals,546
vanishing,559
covet,810
trialed,7
shell,368
uncovered,40
demanded,824
re,582
hoe,556
padding,532
midtwenties,173
species,652
businesslike,189
burdened,466
intrude,138
mute,39
conjugated,983
flush,673
haven't,692
stillstilted,28
recalculating,686
loop,594
blanch,611
bureau,603
depict,56
outshine,89
curatorship,424
readied,346
screens,230
opportunities,190
holier,224
mattered,79
symbol,775
fiery,921
feeds,460
exposed,39
hood,271
appeasing,605
allergic,548
acquintance,810
torvald,953
opener,901
meridians,516
declaration,278
"violin-""if",525
bogus,540
gape,898
slid,688
blog,931
disbelief,921
sparkling,415
salutes,353
flatten,64
affix,526
observers,808
calming,287
imprudent,833
prince,60
analogy,871
borrows,276
massaged,119
thursday,367
combed,66
title,665
long,964
bikini,78
limped,581
knit,548
yank,832
adventurer,793
attend,905
cruel,921
cheating,14
dressing,688
astounded,448
navigate,257
modern,418
stinkin,540
monogamous,820
submerged,812
sparkled,18
books-,307
heritage,931
tuition,914
lulling,679
i.,810
hates,775
talents,632
heartache,173
layered,793
pupils,459
funerals,671
plead,808
subsisting,604
reignited,970
voicing,535
athlete,867
instigation,706
video,933
upbringing,226
tincture,197
refilled,551
waltz,99
grunts,607
mislead,242
lunge,346
depiction,504
videos,933
shakes,287
flaws,287
procures,648
analyze,56
radios,603
overruled,310
prohibits,469
reasons,231
rinsed,788
gawped,121
underestimating,114
paddled,363
potential,231
enforced,829
build,930
tokens,650
peels,443
slit,96
femininity,286
snarled,18
widows,36
bureaucracy,847
a,364
halfconvinced,815
welcomed,217
everything,262
coming,277
rebelled,423
freeeeeeeeeeee,796
outlines,206
complicated,629
blocks,624
tastes,688
acts,475
birthmark,153
devise,122
respread,253
bonesetter,528
diminuendo,879
splutters,120
die,224
endured-,434
grasshopper,95
freezing,557
esophagus,870
sedate,63
stew,297
slashed,79
outstretched,214
kidnap,423
field,282
prettier,585
grandchild,299
appointments,929
embezzled,383
defend,143
river,115
rolling,832
crib,485
next,387
angel,76
xiio,967
livelihoods,847
glamorous,595
childhoods,999
squats,728
manservant,342
melon,652
digest,257
bioengineering,750
muller,16
ruffian,386
powders,638
disappointments,112
locum,765
captors,445
braille,898
slumber,348
advantaged,441
navigated,401
unflustered,680
gentle,216
baggage,239
ram,249
clunked,737
unintelligent,477
longs,985
kay,158
beak,303
stinkiness,208
contacted,747
repelling,852
disappearing,775
shoot,371
organizer,26
blossoms,812
earn,755
alcoholics,439
missee,147
houses,892
dial,832
henchman,620
energetic,589
plied,513
lie,211
prolonged,36
percolator,221
overdo,669
plops,444
influx,45
highpitched,28
farmed,395
choir,99
faithful,829
smothered,180
aat,147
testified,204
inﬂuenced,35
negotiates,276
bridge,115
yang,17
losing,19
combing,858
appointing,897
obsessed,786
trace,158
clumsiness,185
coil,589
legmen,293
pressures,206
colour,965
prestige,312
playwright,710
grow,544
courtiers,749
soak,813
dorm,45
welfare-,847
commune,890
sardines,400
forefinger,265
dozes,309
glowing,241
signatories,834
fantasized,912
practises,798
declining,812
harvesting,835
evacuating,281
diplomats,26
"sweetheart""-they",525
decimated,210
teachings,791
charmer,129
asset,372
knelt,816
legacy,881
dismayed,726
days,964
maths,495
inventory,738
scholar,278
chases,217
wedding,729
flinch,144
choristers,275
mate,998
group-,911
overcrowded,413
mixing,403
households,697
ayi,592
mansions,123
lorry,232
weirdo,266
stretcher,873
haunting,533
benefactor,808
rediscovered,872
goodnight,699
reproductions,492
convictions,438
clutched,18
sloshing,746
auctioning,71
distrusted,853
haunted,165
sinners,776
concerto,99
piglet,149
slink,444
alchemy,496
rack,846
chant,211
lens,369
pieced,98
posture,296
stern,859
fashion,103
measured,156
policies,31
tension,522
precautions,557
illustrating,591
suspense,663
breakup,124
princeling,249
sewing,504
farm,74
omelet,991
tailbone,752
qipao,88
standoﬃshness,25
gold,104
eternity,882
mustﬁgure,756
papers,791
unravels,724
compiling,20
nights,964
fade,782
orgasm,216
turner,555
comrades,736
attractiveness,778
expects,217
infidelity,600
unbolted,55
wish-,132
mistake,682
stingiest,518
wet,48
babe,128
compulsion,117
extra,104
owed,839
kindness,330
campaigns-,498
mri,243
studying-,498
inherit,558
forehead,113
retaliates,894
insinuation,526
plight,393
zhu,17
faulting,68
showdown,449
vowed,79
despondency,583
choirboys,461
promoting,510
afford,829
dumpling,120
wilt,740
planes,603
sagging,244
robber,804
turmoil,522
crowbar,898
intercom,350
atone,761
abstain,625
unsure,287
towered,581
ransom,287
sealing,481
local,596
inspired,872
depicted,296
blamed,393
unaware,548
glided,217
instruction,655
rage,522
knocked,816
shampooed,858
term,521
pearl,76
reservation,486
wisps,863
pinged,42
shanghainese,809
coolie,129
shriek,241
slavery,226
grandparents,315
hospitalized,747
beret,232
clans,343
scrub,688
fasted,952
torched,470
sourpuss,149
hirable,128
protesting,423
hosed,98
agreeable,764
hate,682
diminishes,148
tamping,435
civilian,53
picketing,573
sweatpants,163
open,561
entourage,271
spelled,976
fried,456
updating,11
campaigned,544
apartment,981
mail,800
yun,17
dons,769
inquisitiveness,657
obligated,584
prove,56
reenters,771
critics,848
youngest,462
poisonous,812
squalor,783
musket,580
investigated,469
terrors,769
typewriters,760
terminated,929
seem-,654
good-,654
atoning,105
ﬁnish,924
compound,772
racing,374
soured,540
muddle,120
lent,442
exquisite,336
labours,373
patient,464
landlord,804
divulge,919
interests,206
portal,368
notion,663
sickened,116
buzzing,612
plinks,553
inhaler,750
clamber,130
accomplishment,4
cuckold,386
charges,423
believes,442
showing,520
pas,224
unravel,724
holds,204
coconspirators,463
freshman,306
tagged,772
sabotage,628
vocabularies,311
tricking,376
vocal,977
orientation,835
circumstances,663
allergies,550
besotted,726
laboring,244
urgings,272
overprotective,992
compliment,117
selected,312
i.d.,237
fears,663
switch,653
developing,835
attachment,3
consequence,521
think,211
played,54
disgusted,165
reproof,64
persevere,562
miss.,683
squad,231
reintroduction,658
quipped,751
armchairs,419
trusts,738
stalled,548
aute,890
muf,592
surfing,782
ashamed,165
privy,808
professed,118
coerced,242
courtship,226
supper,699
hand,966
hostage,423
radio,203
snifed,751
scaffolding,889
false,965
ﬂew,219
quickly,952
portraying,829
raping,573
xiaozi,88
tame,793
transfixed,946
holidays,797
patchwork,292
boobs,129
allusion,346
revolutionize,447
foursome,620
national,875
doffs,669
heartbeats,607
dined,886
joviality,405
enhanced,976
hurt,682
invasion,0
crusaded,849
lesson,548
trod,581
moored,179
muﬄed,25
overplays,310
unroll,799
feared,314
substantial,504
tilled,179
deceitful,585
extension,20
simplified,809
shouldered,698
paunches,316
buy-,273
poems,791
peeks,728
teaspoon,674
allowance,738
replace,930
preconceptions,50
legions,343
tribulations,600
stalk,243
letters,791
forbade,469
vogues,335
mistreatment,842
exactly-,654
romantic,63
bluf,181
edged,217
raspy,150
patrons,865
oversight,442
fueled,793
smith,555
flown,406
mountains,666
holder,808
scottish,127
bookstores,671
huntington,368
sidelong,634
crisp,287
rocker,786
aside,993
glaring,327
sheets,624
enigmatic,189
happened,698
anthems,516
firebrand,620
egg,45
doted,401
tormentors,445
admission,914
frequent,9
terriﬁed,756
percussion,977
ingratiating,164
truths,663
isolate,812
appreciating,537
smashing,124
detects,295
energies,206
dictionary,931
cooled,9
markers,230
north,947
pasty,150
tapped,775
deskmate,397
welcomes,83
oohed,955
darkness,958
cognizant,161
varnish,978
weary,36
slur,770
shushed,722
suspected,268
bail,59
snored,751
crafted,793
calm,6
steel,47
porsche,76
preen,592
section,300
bake,120
enthusing,191
understand,905
clubs,475
flower,915
dirtying,435
education,184
evolution,206
relief,49
borrow,998
lease,59
junior,947
excessive,271
lend,574
aing,592
disentangle,250
butchering,573
ﬁavor,72
earplugs,86
double,772
remnant,548
shines,972
womanhood,286
declined,501
sharers,904
awareness,226
lay,158
tickle,119
calendars,516
cow,45
damn,186
laces,843
jumper,683
excursions,774
statesman,683
decades,964
converting,124
mistakes,663
sobered,375
pallid,493
haversack,365
overrule,310
furrowed,976
slicing,460
bolino,309
gavel,381
consul,736
tipple,483
accompanied,808
nearer,277
satiable,810
drafting,103
tao-,269
studying,262
labored,476
shanghaied,853
successor,929
serenaded,664
overhears,940
smartness,778
sporting,644
purring,641
squawk,635
inscribed,40
applied,104
unmolested,245
microwaved,98
mastering,403
sidetracking,169
reveal,369
bringing,460
relayed,601
addition,521
shift,45
favorites,117
compatriots,101
gleaned,990
meanness,409
skinniness,254
footwork,609
squealed,303
transform,871
uncertain,872
constitutions,516
convulsing,502
inspector,804
braid,626
inspirations,972
boob,129
overpower,346
struggled,18
swan,158
rapes,754
watered-,434
catapulting,81
forgiven,268
backfire,292
reread,11
beep,42
demoralized,995
widower,299
goddaughter,639
rinsing,858
sidestep,528
abdicated,467
probe,369
dock,981
glowed,18
clinked,737
existence,663
approaches,206
month,964
strolled,559
deserved,839
pooling,943
unamused,191
cradles,490
blindsided,519
beast,743
impudent,155
groaned,412
bully,694
enlarge,512
muddied,347
myths,632
drips,723
crutch,130
resembles,214
repay,829
oval,74
past,999
district,300
multiply,175
divorce,569
horsemanship,609
disconcerted,366
arrivals,30
baby-,132
genes,819
real,268
log,488
coupons,904
sage,782
cheekbone,752
stumbling,220
shack,786
balloons,632
tries,594
knox,782
amateurs,340
kaftan,22
revealed,747
sifted,62
ﬁghts,72
attentive,657
piccolo,803
exited,897
germans,893
troop,901
tin,626
petitions,697
houseboys,620
watcher,480
epileptic,888
verging,519
accompanying,967
screw,186
sharpen,495
unclipped,680
wolfing,435
pleaded,787
install,558
aped,147
coﬃn,25
grotto,248
discomfort,682
hop,444
merciful,85
troops,827
pawprints,44
thiiiiirsty,145
hear-,218
grandfather,315
pointer,965
anniversary,967
gross,271
extraordinary,312
wits,3
outlining,89
permitted,542
wrist,966
handicap,603
hums,607
pinched,303
i,793
waving,220
unflinching,92
interjection,830
hike,243
hatboxes,490
uninhibited,245
doubted,79
shadowing,943
vaccine,124
swipes,817
stuﬀed,25
bad,682
commands,255
turn,211
stealing,262
partner,464
schoolwork,177
beads,632
stratagems,8
sculpted,40
come,211
relistened,814
sobbing,48
avocations,190
due,339
blotches,691
roofs,928
donation,20
morals,321
justiﬁes,212
plumped,763
girlfriends,729
outcasts,439
lodgings,892
eyebrows,868
pity,682
scrutinizes,225
connect,998
cuffed,258
realization,14
stoppage,887
processor,372
mailbox,950
segued,309
ave,243
assurances,344
impotent,539
spouted,730
puzzling,21
wanted-,434
peered,698
fee,59
flexes,443
emulates,487
professors,459
recalled,54
truck,981
substituted,54
shrinking,96
marooned,19
unacknowledged,986
bars,624
bulled,470
congregation,967
spurt,493
shrink,369
clients-,865
acidity,97
goad,267
say-,654
gnaws,147
consult,931
down,420
stationed,30
adequacy,291
shower,922
punished,156
repeating,460
domain,222
lasting,548
broach,109
vibrated,18
startles,518
charming,921
revelled,886
unfurl,724
trimming,532
pad,901
connections,190
shaking,460
cinched,763
performance,795
knowing,262
treasured,49
childhood,881
trains,603
ﬁght,227
purchases,738
instep,22
sloppiness,150
slow,952
hua,17
presides,182
archive,931
gender,231
ignorant,4
attractions,170
platform,300
canvas,570
slapped,936
outnumbering,995
wrote,204
photograph,591
architect,358
ba田ed,269
scrawny,433
series,374
sixties,420
furious,165
ﬂabbergasted,448
grandmama,562
instigate,12
landmark,368
dragging,698
prides,972
dagger,993
thank,85
shampooing,858
representative,26
ﬂown,660
touchy,266
reexplored,658
paranoia,522
overstated,542
whistle,297
ﬁckle,227
sensations,241
reported,204
cheek-,534
expostulated,474
darken,958
postmarked,916
party,910
really-,654
towing,603
choosy,129
spleen,597
character,464
talisman,720
valves,47
bedrock,928
reseal,722
rowing,282
lippy,534
forming,56
graduating,734
scapegoat,630
leah-,334
grammar,140
sprawl,499
grin,23
mysticism,198
jumpy,266
grave,74
importuned,974
threads,632
barred,501
fascists,451
remarks,38
assignation,584
implements,732
splash,297
destinations,552
playwrights,410
enact,159
posts,624
underlings,865
hopeless,629
bridled,130
angering,545
reign,930
replied,824
ease,832
bud,243
particularity,97
crutches,873
disillusionment,708
ﬁnalize,924
examine,56
upbraid,28
establishing,510
scoffed,18
pocus,765
humiliated,268
notepad,350
pil-,147
cats,653
pocket,653
hairstyle,880
inspecting,557
swabbed,66
encumbered,139
melted,156
paced,816
nape,868
carp,456
scrolls,548
secured,501
thread,45
genitals,818
avenging,852
suggestion,504
connoisseurship,322
clutching,220
scene,795
tricycle,472
divulges,919
bonded,839
seated,39
christina,334
recorder,795
scenario,521
handling,835
mortgage,738
pedestrian,206
bus,603
cage,76
imprisoned,352
repositioned,814
cuddles,390
inexperience,833
yujin,269
birds,57
listed,222
cages,533
polygraph,22
warmer,243
worships,972
slanted,634
images,223
monk,76
boxer,710
horror,522
pencils,806
graduate,734
novice,306
shunned,139
pancakes,546
hangover,979
thickset,433
instrumental,977
he'll-,719
dating,315
order,239
solicitous,840
courses,734
waters,415
condolences,781
shoelace,465
balm,197
unsnapped,55
needled,98
admonishments,468
pardoned,320
flopping,908
recapped,175
caught-,434
necessary,542
deity,743
mangled,466
reproduce,735
crippled,442
laowai,711
timid,764
slingshot,741
desires,14
tempt,119
countryside,395
substitutes,404
cold-,48
browsing,579
accomplishments,96
swats,728
available,785
vacate,885
teary,43
unlatches,55
principessa,811
clan,60
mooncakes,196
relatives,462
relishes,324
effectiveness,3
countrymen,373
dependable,913
recognized,156
precipitated,10
delights,272
exists,755
unblocks,310
made-,434
seconded,727
mistook,722
crowded,698
sidemen,293
arousal,216
calendar,222
reserved,53
renews,276
aﬄicted,25
attention,663
badgered,853
darty,149
extinguishes,891
suitors,904
outwitted,139
memorable,239
granduncle,997
apprehensions,344
reappearing,523
blathered,247
gabbling,610
virtuous,567
surpassed,214
yankees,644
chorused,601
lockers,61
commanders,973
print,785
overthrown,771
transparent,589
grieve,138
accessed,123
hailed,303
hunted,79
befuddled,116
regale,224
arts,655
deduced,670
swallowed,816
blown,113
mattress,653
easel,126
quizzed,346
inoculated,10
braces,427
framing,206
decisive,441
neutered,134
cried,824
impenetrable,907
muster,243
homesickness,862
swiftlets,349
workmen,80
headman,293
pinch,859
waggles,121
warrant,808
allotment,529
blinding,921
sets,228
outing,901
interrogating,81
drawls,461
foreign,313
upright,39
existences,999
imagining,262
unloaded,799
war,178
wields,324
six,356
skis,616
positioning,504
concluding,339
brilliance,117
pyjamas,506
pizza,546
creases,187
preyed,886
investing,589
manipulations,91
soothed,401
counters,871
advisor,26
dunce,109
willed,688
ﬁst,72
greeted,333
livelihood,226
passages,632
resorted,727
corrupted,786
style,589
soles,162
cheeks,868
uneducated,815
currency,552
pitiable,714
misery,682
enough,327
mooning,579
legitimate,469
rewarded,936
goddess,743
agony,682
o,672
badgering,943
blossom,442
disinherited,983
lotte,232
vents,772
motivated,829
disease,823
speeding,772
midwife,80
driving,262
discharged,96
furnished,892
studios,203
proudest,70
flocks,349
wince,144
odyssey,881
lance,859
scrubbed,775
crucifix,275
moods,901
croupiers,322
conformity,97
shivers,241
dollar,572
choosing,262
napkin,422
murderer,628
auctioned,179
town,925
exaggerating,687
crook,555
möchten,731
walling,943
guidebook,486
scriptures,993
presentation,795
incarnation,786
rolex,876
suckled,119
creaks,920
limo,113
elitist,122
thankful,333
founded,747
axes,624
sacriﬁced,172
bottom,37
apprehend,773
imperiled,191
worth,663
stealthy,189
diﬀerence,25
warmth,216
attended,204
fork,832
released,747
coke,546
contribute,257
inflection,748
rotated,976
sea,937
macked,267
sobbed,412
lightening,450
ﬁdgeted,924
evasive,437
assassinate,735
slippery,772
urns,631
pot,772
ﬁnancing,924
meaty,150
spectacle,214
follow,905
cigar,546
complimented,848
abandonment,226
disdained,853
peddler,108
natural,812
cohorts,777
eyewitness,44
her-,434
terminology,31
threaten,548
chasteness,316
daimler,671
poached,383
housekeeping,80
disappoint,146
forgive-,85
copying,262
parry,859
granddad,177
rim,243
queuing,444
simplistic,845
suitability,398
mindful,189
ﬁddled,227
overdosed,853
expense,663
represent,965
deceptive,714
banged,698
amenable,567
paraphrased,298
wicked,336
apotheosis,496
vindicated,70
pedalled,363
condemned,469
disagreements,504
antsy,266
menfleeing,500
tightened,775
sweat,208
shuﬄed,25
ireland,127
banner,239
inadvertence,50
case,521
mafan,269
adapted,403
crest,60
extricate,229
armour,827
scripts,255
interviewee,875
vcr,221
cryptic,442
crosses,230
repaint,814
swivels,656
thought-,132
realizes,215
streaming,954
cabled,727
usurp,970
shoves,821
waterboard,599
crazy,921
browsed,634
convulsions,502
abusing,573
steppingstones,202
pique,316
precedes,645
deloused,664
rendering,20
intimidates,643
orbit,481
content,190
undermining,600
carriers,603
risk,521
white,937
preparing,262
braided,843
developers,757
bandmates,177
approached,559
focuses,544
breaches,754
utmost,96
undertake,504
sensuality,97
shortcut,887
expend,830
malleable,166
ﬂed,219
subdue,773
type,521
blasé,224
energized,332
coffee,546
occupy,786
ravenous,886
block,772
downtown,170
ladders,61
prised,159
dry,505
qualify,878
rifld,147
frowning,144
i've,692
fringe,113
bubbled,289
ceases,51
trade,313
jail,438
loans,738
inclination,296
inflamed,210
fidgets,125
homicides,754
motivation,871
eked,267
please,85
memorize,686
pant,232
popularity,271
definite,113
are,345
creak,920
interpreter,464
brims,843
brief,239
imports,603
trickery,376
inquiry,206
determined,143
perfume,505
workstation,800
karen,76
smelt,347
senses,663
cursed,936
compose,642
gorging,535
tray,158
cheers,201
resisted,214
dresses,255
chilled,497
guinness,859
naiveté,97
trimester,927
steadfast,142
whined,247
accusing,339
muzzle,481
shame,682
strained,117
traitor,186
virginity,14
whisking,759
point,441
chides,681
glares,353
tisket,316
patriotic,967
gushes,921
bundled,872
disheartened,708
serve,905
rough,216
asthma,458
claps,246
scoop,113
overfeeding,917
"shrugged-""it",396
breakfasts,514
sign,998
sport,282
intended,268
certificates,738
liuqin,428
space,223
new,965
pimp,80
wallowed,186
unconcerned,815
couldn't-,719
debrief,175
carved,976
grazing,460
makona,365
consort,736
circuit,37
blouses,163
father's,898
trafficking,628
detain,328
unsteady,802
slogans,516
sailors,357
toenails,265
sole,442
swiftness,725
heaps,801
lapel,465
"-""well",525
strangling,896
ﬁgures,41
assets,738
aliens,14
beeped,42
bruise,96
passing,442
bliss,158
entitled,278
westerner,611
injections,638
seduces,771
thought,215
rhythm,223
rhythms,206
raids,827
marquardt,329
silhouettes,490
underlined,767
range,300
usher,78
resubtracted,159
centerpiece,436
abandon,14
peeled,688
cajoling,614
tinnitus,765
breakfasting,579
blackmail,628
dwelled,401
bubbaleh,713
qijie,88
inhuman,921
belt,369
roma,925
seconds,341
redact,253
intimation,720
maneuverings,927
admits,755
lights,230
punch,440
crooning,610
zigzagged,284
pallor,433
hoodie,163
shocked,165
squabbling,46
laying,793
injecting,830
infection,823
fixation,131
sidekick,683
sprawls,499
stalks,442
bellies,534
kissed,831
inhabits,771
quivers,378
earnest,442
stayed,698
clarifies,709
imbibed,180
surveys,458
booted,956
work-,132
reasonable,6
bedtime,699
strumming,860
spectacular,589
adopted,388
toweling,71
honeymoon,729
recited,987
fourth,387
gait,927
founder,26
evacuated,40
interlocked,407
gitane,309
baba,249
sow,813
pretended,327
amused,165
slob,150
springs,115
comestibles,263
entries,222
academician,26
drifts,29
housewife,80
inclusive,239
trainers,293
corruptions,754
phobia,550
dramatic,967
cheongsams,77
railway,925
book,307
pairs,475
cracked,303
sala,309
balls,440
illuminated,976
likable,764
chart,596
cleverer,189
abc,876
wallets,806
enlisting,584
hormonal,550
etiquette,5
spell,211
chests,117
withdrawal,259
miniskirts,616
bothered,559
admiring,663
songbirds,915
debating,239
refastened,814
gapes,611
performer,710
dehydrated,332
picky,266
bemusement,191
violinist,977
viciousness,864
tante,316
evening,473
mumbling,770
fearful,36
sway,158
sake-,498
seams,162
haggles,121
iq,398
simile,845
protein,819
dives,443
cheongsam,77
clinks,737
incisors,305
chastised,730
untangled,602
courier,603
disconnected,561
empty,662
feud,449
vic,442
diluted,433
cheats,379
mayor,306
costume,78
textbook,123
knapsack,426
revved,581
ﬁngertip,41
tourists,123
properties,140
endurance,37
moonlighting,579
jockeyed,7
quota,259
await,214
fibbed,872
admire,417
thinness,433
discards,107
laptop-10,86
rebuf,250
gave,839
logic,140
otto,859
arrives,214
thump,612
responses,31
spacing,927
incredulously,448
resourceful,764
periods,964
spam,379
needling,216
fume,316
guns,827
predetermined,285
guilting,68
succumbs,885
endowment,110
cellar,981
partake,898
struggle,663
back,832
pledge,239
git,877
construction,676
bluﬀ,25
slaved,470
battles,449
lemon,415
coughed,412
acqu're,877
frankness,308
fare-,273
dispirited,366
map,300
ageless,662
shafts,928
negotiated,469
pew,829
sabre,282
exasperated,268
years,964
french,968
scalpel,873
predicting,871
blew,18
sufocated,828
airgun,856
misinterpreted,318
secures,443
walls,230
fall,473
topics,31
reclines,58
caged,990
data,552
suﬀered,25
monograph,110
modelesque,100
heart,980
skewered,210
overdose,271
missive,350
lamps,230
comic,449
eyesight,534
seasoned,9
ingredients,632
horizontal,509
implicated,504
ruining,14
comradeship,308
immerse,324
generalisation,418
vices,106
mulatta,765
conthider,500
palpated,828
ethics,418
snoopiness,620
swells,162
uncivilized,477
adoration,389
injuries,823
uniform,827
started,987
portuguese,127
digger,158
unbound,720
sneakers,422
detainment,467
prospects,123
blinded,557
coveting,68
gripping,117
reassess,686
terrific,336
glance,816
ban,214
smart,518
reenter,250
owe,303
ditch,186
wailed,247
façade,170
bouncing,832
speciﬁc,212
industriousness,477
exhorting,549
blushed,18
conversing,590
intuitive,589
peacoat,283
repugnance,583
nationality,878
so,327
lighting,481
arisen,685
ire,15
troubling,416
perturb,22
treasury,313
frugality,840
scale,123
squired,849
smuggling,458
birthdays,411
undone,96
reaps,588
mashed,762
blunt,548
au,243
endings,993
homosexual,1
drilling,103
eyed,18
malnourished,789
would-,102
misunderstand,242
stow,267
reaction,589
invoked,594
twirls,284
wickedness,679
consuming,14
lurking,559
beacon,113
entreaties,524
lugged,64
relocated,9
icons,255
deluding,545
lessons-,791
calmed,36
lulls,959
passive,520
throb,46
ﬁnger,227
soiled,531
floors,624
mistrustful,325
relax,211
specimen,812
lid,548
expresses,56
gorgeous,336
epicurean,8
disprove,615
shrills,246
lighter,520
saver,175
labia,493
hitchhiked,945
tutorials,424
victor,334
cursing,682
hugging,729
cremation,275
urgent,993
tacit,202
comes,277
bralike,534
ﬁnished,924
is,672
pact,117
copulated,691
person,464
regulars,865
luring,545
vigilance,142
observer,683
afairs,437
mantras,83
count,626
pervert,540
niche,113
performing,78
illusions,255
pronounces,133
background,596
fathered,447
illuminating,241
ribbons,255
corruptible,853
freedom,65
teams,665
sanctuary,993
savvier,890
failed,501
counterparts,217
tent,287
abductors,467
khaki,506
remarkable,4
can,672
korean,968
four,356
visions,230
informer,810
fuller,859
sped,45
"curses-""fuck",396
seizes,51
disconcerting,21
executed,787
infatuation,326
manners,239
harmful,504
competition,596
characterization,3
severe,823
sheltering,131
reaching,277
exterminate,891
charm,14
nostalgia,486
hose,603
embarrassment,682
math,140
fleecing,722
balked,681
grit,832
despot,565
chatterley,611
curdling,180
wrongness,864
ignoring,327
swatted,401
tear,117
leverage,113
monitors,928
introductions,38
scary,921
vaults,928
ruble,22
mini,672
soaring,123
owes,303
avatar,238
pale,958
stillborn,882
structure,140
lineage,462
legacies,321
second,387
soothing,958
gunners,827
resembled,559
collapse,423
jawed,634
cheer,473
crowd,981
clattered,737
conviction,423
elevates,157
job,846
inseparability,32
elected,54
enriched,9
quavers,607
modernize,65
emphasis,871
feathers,993
contralto,803
decapitated,288
breezy,266
investments,103
aim,243
family-,498
realm,158
values,192
acrobats,385
hoist,532
numbing,131
cuf,582
midships,437
illicit,469
wormed,267
breaths,220
buried,787
aria,76
unwise,864
weeps,51
inquires,838
reawakening,617
shim,592
gratitude,49
hinted,268
difference,251
buy,558
novel,307
replies,38
stricken,9
kneels,636
nicer,455
complicity,540
accuracy,398
petitioned,393
repaid,320
nokia,644
dangled,817
headline,123
oppose,257
grasping,663
chanted,513
glory,743
lyricism,168
motorbikes,900
mothered,447
churchgoing,177
busying,131
rare,812
suspicions,287
separate,872
ofan,105
plays,965
father-,489
dancer,710
dynasty,17
luxuries,631
reviled,850
praised,848
cellphone,86
concentrated,156
onipa'a,384
chimes,154
rid,158
suck,186
meandered,581
toughen,952
buddhist,968
stifened,87
missions,190
queries,344
battered,936
molars,818
dishing,435
caravans,490
rinses,309
ﬁdgeting,924
ﬁdgety,924
dense,548
aircraft,357
season,665
incorporated,406
elite,104
ready-,434
drums,360
appeared,987
saturated,688
lethargy,302
brother-,489
drifting,113
slurred,770
smuggler,80
dining,533
rasp,149
knees,530
shuffles,728
assuming,935
observing,835
jewish,123
trusted,156
cherish,361
nauseated,116
safest,85
mediated,735
renting,71
shape,520
mortiﬁed,212
traumas,758
leer,181
bathroom,922
preoccupation,583
outshone,89
incompetent,538
lure,533
scraps,179
interjected,810
salivating,491
embark,271
penises,818
rattlesnake,93
fair,497
hook,271
prudence,562
essay,791
horse,472
schedule,878
fermented,10
flared,18
briefing,278
assisting,26
conscientious,567
reminded,327
relationships,330
ph,851
ranged,214
modesty,409
retard,108
pala'au,384
pitted,37
safety,226
mystified,578
tattooed,14
match,294
twined,98
major,683
breakdown,37
profession,103
risking,14
pest,812
reliefs,570
certain,339
reinstated,469
dated,113
bankrupt,808
embroiders,148
repainting,814
unshackled,92
snooping,435
jug,271
reddens,108
kindnesses,91
hasten,685
hatched,179
lasted,442
chaining,199
mantra,574
participate,836
raconteur,322
