persona,feature,weight
6,agent:supposes,1.6543701687264925
6,agent:supress,1.6543701687264925
6,agent:surfaced,1.6543701687264925
6,poss:perversity,1.6543701687264925
6,poss:organizer,1.6543701687264925
6,poss:orla,1.6543701687264925
6,poss:ofers,1.6543701687264925
6,poss:official,1.6543701687264925
6,poss:ofwork,1.6543701687264925
6,poss:writer,1.6543701687264925
6,agent:transported,1.6543701687264925
6,agent:trap,1.6543701687264925
6,agent:trapping,1.6543701687264925
6,agent:tow,1.6543701687264925
6,agent:summarize,1.6543701687264925
6,poss:yet,1.6543701687264925
6,poss:ointments,1.6543701687264925
7,poss:ﬁxer,2.350041496097157
7,agent:cocooned,2.350041496097157
7,agent:cohabiting,2.350041496097157
7,agent:coloring,2.350041496097157
7,poss:scabbard,2.350041496097157
7,poss:sermon,2.350041496097157
7,poss:serenity,2.350041496097157
7,agent:clinking,2.350041496097157
7,agent:abuse,2.350041496097157
7,agent:abominated,2.350041496097157
7,poss:cuf,2.350041496097157
7,agent:mingling,2.350041496097157
7,agent:mingled,2.350041496097157
7,poss:curriculum,2.350041496097157
7,poss:strop,2.350041496097157
7,poss:stung,2.350041496097157
7,poss:stuffing,2.350041496097157
7,poss:customline,2.350041496097157
7,poss:dalliance,2.350041496097157
7,mod:mandarin,2.350041496097157
7,mod:giant,2.350041496097157
7,mod:ghosts,2.350041496097157
7,mod:kitten,2.350041496097157
7,mod:kindest,2.350041496097157
7,mod:laowai,2.350041496097157
7,poss:yeeeahhh,2.350041496097157
7,agent:acceded,2.350041496097157
7,mod:leaders,2.350041496097157
7,mod:lawyers,2.350041496097157
7,mod:laundrymen,2.350041496097157
7,mod:lenient,2.350041496097157
7,mod:grape,2.350041496097157
7,mod:informer,2.350041496097157
7,mod:invalid,2.350041496097157
7,poss:rug,2.350041496097157
7,poss:sacks,2.350041496097157
7,poss:rumour,2.350041496097157
7,agent:complicated,2.350041496097157
7,poss:sacriﬁce,2.350041496097157
7,poss:sammy,2.350041496097157
7,mod:grandniece,2.350041496097157
7,agent:accrued,2.350041496097157
7,mod:limp,2.350041496097157
7,mod:lies,2.350041496097157
7,mod:librarian,2.350041496097157
7,mod:lettuce,2.350041496097157
7,mod:lizard,2.350041496097157
7,mod:loveless,2.350041496097157
7,mod:maids,2.350041496097157
7,mod:maniac,2.350041496097157
