book,char_id,best_name,gender,count,other_names
The_Distant_Land_of_My_Father,1566,Character_1566,None,4,
The_Distant_Land_of_My_Father,1587,young girls who were taken by troupes of acrobats and forced to drink vinegar to soften their bones and make their spines more supple so that they would be better performers,they/them/their,4,
The_Distant_Land_of_My_Father,1652,Character_1652,None,4,
The_Distant_Land_of_My_Father,1671,Character_1671,None,4,
The_Distant_Land_of_My_Father,1706,Character_1706,None,4,
The_Distant_Land_of_My_Father,1789,Character_1789,they/them/their,4,
The_Distant_Land_of_My_Father,1856,refugees,None,4,
The_Distant_Land_of_My_Father,1858,people who 'd left Chapei and Hongkew to the north of Soochow Creek,they/them/their,4,
The_Distant_Land_of_My_Father,1960,Character_1960,None,4,
The_Distant_Land_of_My_Father,1981,Character_1981,None,4,
The_Distant_Land_of_My_Father,499,Hsiehhsieh,he/him/his,4,Hsiehhsieh
The_Distant_Land_of_My_Father,2178,their wives,None,4,
The_Distant_Land_of_My_Father,2187,Other fathers,they/them/their,4,
The_Distant_Land_of_My_Father,2237,Character_2237,None,4,
The_Distant_Land_of_My_Father,2279,sentries who enforced the curfew,they/them/their,4,
The_Distant_Land_of_My_Father,2346,Japanese businessmen right in Shanghai,they/them/their,4,
The_Distant_Land_of_My_Father,7463,Character_7463,None,4,
The_Distant_Land_of_My_Father,2390,Character_2390,None,4,
The_Distant_Land_of_My_Father,2653,Character_2653,None,4,
The_Distant_Land_of_My_Father,2657,Some,None,4,
The_Distant_Land_of_My_Father,2679,Will 's family,they/them/their,4,
The_Distant_Land_of_My_Father,2724,Character_2724,they/them/their,4,
The_Distant_Land_of_My_Father,2846,a traitor,None,4,
The_Distant_Land_of_My_Father,2855,Character_2855,None,4,
The_Distant_Land_of_My_Father,2971,Character_2971,None,4,
The_Distant_Land_of_My_Father,3059,Character_3059,None,4,
The_Distant_Land_of_My_Father,567,Nancy Drew,they/them/their,4,Nancy Drew
The_Distant_Land_of_My_Father,3252,a young Chinese man,he/him/his,4,
The_Distant_Land_of_My_Father,3263,Character_3263,they/them/their,4,
The_Distant_Land_of_My_Father,3281,other prisoners,None,4,
The_Distant_Land_of_My_Father,3406,businessmen,None,4,
The_Distant_Land_of_My_Father,3500,Dutch citizens,they/them/their,4,
The_Distant_Land_of_My_Father,3682,Thieves,they/them/their,4,
The_Distant_Land_of_My_Father,3749,a hundred men,they/them/their,4,
The_Distant_Land_of_My_Father,3811,The four of them,they/them/their,4,
The_Distant_Land_of_My_Father,3849,the men around him,they/them/their,4,
The_Distant_Land_of_My_Father,4003,Character_4003,None,4,
The_Distant_Land_of_My_Father,4030,the three men,they/them/their,4,
The_Distant_Land_of_My_Father,7576,My God,None,4,
The_Distant_Land_of_My_Father,4200,the doctors,they/them/their,4,
The_Distant_Land_of_My_Father,4276,the ﬁrst,he/him/his,4,
The_Distant_Land_of_My_Father,4282,many foreigners in China,they/them/their,4,
The_Distant_Land_of_My_Father,7596,Character_7596,he/him/his,4,
The_Distant_Land_of_My_Father,4394,Character_4394,None,4,
The_Distant_Land_of_My_Father,4482,Character_4482,None,4,
The_Distant_Land_of_My_Father,4504,Character_4504,None,4,
The_Distant_Land_of_My_Father,4573,Character_4573,None,4,
The_Distant_Land_of_My_Father,4689,Character_4689,None,4,
The_Distant_Land_of_My_Father,4734,Character_4734,None,4,
The_Distant_Land_of_My_Father,4928,Character_4928,None,4,
The_Distant_Land_of_My_Father,4930,Character_4930,None,4,
The_Distant_Land_of_My_Father,5137,Character_5137,he/him/his,4,
The_Distant_Land_of_My_Father,5193,Character_5193,she/her,4,
The_Distant_Land_of_My_Father,5288,Character_5288,None,4,
The_Distant_Land_of_My_Father,5316,Character_5316,None,4,
The_Distant_Land_of_My_Father,5384,Character_5384,they/them/their,4,
The_Distant_Land_of_My_Father,5423,Character_5423,None,4,
The_Distant_Land_of_My_Father,5457,Character_5457,he/him/his,4,
The_Distant_Land_of_My_Father,690,Mr. Rankin,he/him/his,4,Mr. Rankin
The_Distant_Land_of_My_Father,5543,The coolies,they/them/their,4,
The_Distant_Land_of_My_Father,5556,many of them his last Nationalist supporters,he/him/his,4,
The_Distant_Land_of_My_Father,697,Mao,they/them/their,4,Mao|Mao Tse - tung
The_Distant_Land_of_My_Father,5606,citizens,they/them/their,4,
The_Distant_Land_of_My_Father,5648,the young soldier,he/him/his,4,
The_Distant_Land_of_My_Father,5674,People 's Liberation Army sentries,they/them/their,4,
The_Distant_Land_of_My_Father,5574,the government,None,4,
The_Distant_Land_of_My_Father,6038,Character_6038,None,4,
The_Distant_Land_of_My_Father,6047,Character_6047,he/him/his,4,
The_Distant_Land_of_My_Father,6124,Character_6124,None,4,
The_Distant_Land_of_My_Father,6180,Character_6180,None,4,
The_Distant_Land_of_My_Father,6323,a friend of Jack 's from UCLA,None,4,
The_Distant_Land_of_My_Father,6395,Character_6395,None,4,
The_Distant_Land_of_My_Father,7898,dear,None,4,
The_Distant_Land_of_My_Father,7899,the librarian,she/her,4,
The_Distant_Land_of_My_Father,6462,Character_6462,None,4,
The_Distant_Land_of_My_Father,6477,Character_6477,None,4,
The_Distant_Land_of_My_Father,6478,Character_6478,None,4,
The_Distant_Land_of_My_Father,6486,Character_6486,she/her,4,
The_Distant_Land_of_My_Father,6506,Character_6506,None,4,
The_Distant_Land_of_My_Father,6598,Character_6598,None,4,
The_Distant_Land_of_My_Father,6690,Character_6690,None,4,
The_Distant_Land_of_My_Father,6734,your grandfather,he/him/his,4,
The_Distant_Land_of_My_Father,6748,Character_6748,None,4,
The_Distant_Land_of_My_Father,6754,the Bradley baby,he/him/his,4,
The_Distant_Land_of_My_Father,6822,Character_6822,None,4,
The_Distant_Land_of_My_Father,6883,Character_6883,None,4,
The_Distant_Land_of_My_Father,6921,ladybugs,they/them/their,4,
The_Distant_Land_of_My_Father,6928,Character_6928,they/them/their,4,
The_Distant_Land_of_My_Father,6934,Character_6934,she/her,4,
The_Distant_Land_of_My_Father,7126,Character_7126,None,4,
The_Distant_Land_of_My_Father,829,neighbors,None,3,
The_Distant_Land_of_My_Father,868,my only child,she/her,3,
The_Distant_Land_of_My_Father,874,Character_874,they/them/their,3,
The_Distant_Land_of_My_Father,428,Scotch,he/him/his,3,Scotch
The_Distant_Land_of_My_Father,997,Character_997,None,3,
The_Distant_Land_of_My_Father,1009,intruders who 'd simply taken over their host 's home,they/them/their,3,
The_Distant_Land_of_My_Father,1038,her parents,None,3,
The_Distant_Land_of_My_Father,1039,her mother,she/her,3,
The_Distant_Land_of_My_Father,433,Christ,he/him/his,3,Christ
The_Distant_Land_of_My_Father,1085,A waiter,None,3,
The_Distant_Land_of_My_Father,1185,Character_1185,they/them/their,3,
The_Distant_Land_of_My_Father,1198,The god of ﬁre,they/them/their,3,
The_Distant_Land_of_My_Father,1203,Character_1203,None,3,
The_Distant_Land_of_My_Father,1296,Character_1296,they/them/their,3,
The_Distant_Land_of_My_Father,1329,Character_1329,None,3,
The_Distant_Land_of_My_Father,460,Dr. Sun Yat Sen,he/him/his,3,Dr. Sun Yat Sen
The_Distant_Land_of_My_Father,1367,my parents ' friends,None,3,
The_Distant_Land_of_My_Father,7376,soldiers,they/them/their,3,
The_Distant_Land_of_My_Father,1463,Character_1463,None,3,
The_Distant_Land_of_My_Father,1478,Character_1478,None,3,
The_Distant_Land_of_My_Father,1495,Character_1495,None,3,
The_Distant_Land_of_My_Father,1529,No father,None,3,
The_Distant_Land_of_My_Father,1567,thief,None,3,
The_Distant_Land_of_My_Father,1577,Character_1577,None,3,
The_Distant_Land_of_My_Father,7402,brothers,None,3,
The_Distant_Land_of_My_Father,1591,the brothers,they/them/their,3,
The_Distant_Land_of_My_Father,1608,a girl,None,3,
The_Distant_Land_of_My_Father,1625,members of the Red Gang,they/them/their,3,
The_Distant_Land_of_My_Father,1697,Character_1697,None,3,
The_Distant_Land_of_My_Father,1790,a troublemaker,None,3,
The_Distant_Land_of_My_Father,1820,Character_1820,they/them/their,3,
The_Distant_Land_of_My_Father,1855,Character_1855,they/them/their,3,
The_Distant_Land_of_My_Father,1881,Character_1881,None,3,
The_Distant_Land_of_My_Father,1910,Character_1910,they/them/their,3,
The_Distant_Land_of_My_Father,1933,Character_1933,None,3,
The_Distant_Land_of_My_Father,1953,A man in a white flannel suit,he/him/his,3,
The_Distant_Land_of_My_Father,1993,guests,None,3,
The_Distant_Land_of_My_Father,2023,Hundreds of people,they/them/their,3,
The_Distant_Land_of_My_Father,2043,Character_2043,None,3,
The_Distant_Land_of_My_Father,2090,this young man,None,3,
The_Distant_Land_of_My_Father,2176,More and more of his friends,they/them/their,3,
The_Distant_Land_of_My_Father,2177,his friends,they/them/their,3,
The_Distant_Land_of_My_Father,2260,someone else,None,3,
The_Distant_Land_of_My_Father,2382,all of us,None,3,
The_Distant_Land_of_My_Father,2402,Character_2402,None,3,
The_Distant_Land_of_My_Father,2407,Character_2407,they/them/their,3,
The_Distant_Land_of_My_Father,2492,the one who seemed to be in charge,he/him/his,3,
The_Distant_Land_of_My_Father,2520,the soldiers,they/them/their,3,
The_Distant_Land_of_My_Father,2540,Character_2540,None,3,
The_Distant_Land_of_My_Father,2546,Character_2546,they/them/their,3,
The_Distant_Land_of_My_Father,529,Liu,he/him/his,3,Liu
The_Distant_Land_of_My_Father,2565,Character_2565,None,3,
The_Distant_Land_of_My_Father,2669,families,None,3,
The_Distant_Land_of_My_Father,531,The McLains,they/them/their,3,The McLains
The_Distant_Land_of_My_Father,2793,Character_2793,None,3,
The_Distant_Land_of_My_Father,2869,stranger,None,3,
The_Distant_Land_of_My_Father,2873,her father,None,3,
The_Distant_Land_of_My_Father,2953,Character_2953,they/them/their,3,
The_Distant_Land_of_My_Father,2993,Character_2993,None,3,
The_Distant_Land_of_My_Father,3041,Character_3041,None,3,
The_Distant_Land_of_My_Father,3049,Character_3049,they/them/their,3,
The_Distant_Land_of_My_Father,3122,Character_3122,None,3,
The_Distant_Land_of_My_Father,3174,Character_3174,None,3,
The_Distant_Land_of_My_Father,3184,that same brave girl,he/him/his,3,
The_Distant_Land_of_My_Father,3218,Character_3218,None,3,
The_Distant_Land_of_My_Father,3311,the last American troops in Shanghai,they/them/their,3,
The_Distant_Land_of_My_Father,3335,the Marines,they/them/their,3,
The_Distant_Land_of_My_Father,584,Thousands of Americans,they/them/their,3,Thousands of Americans|Americans|the Americans
The_Distant_Land_of_My_Father,3386,the residents,None,3,
The_Distant_Land_of_My_Father,3522,Character_3522,None,3,
The_Distant_Land_of_My_Father,3699,Character_3699,they/them/their,3,
The_Distant_Land_of_My_Father,3803,"a tall , lanky man named John Barrows",he/him/his,3,
The_Distant_Land_of_My_Father,598,White,he/him/his,3,White|Andrew White
The_Distant_Land_of_My_Father,3922,Many men,they/them/their,3,
The_Distant_Land_of_My_Father,4106,The Chinese woman weeping in the corner,she/her,3,
The_Distant_Land_of_My_Father,4109,A White Russian woman,she/her,3,
The_Distant_Land_of_My_Father,4193,old friends,None,3,
The_Distant_Land_of_My_Father,610,the Gripsholm,he/him/his,3,the Gripsholm
The_Distant_Land_of_My_Father,4283,servants,None,3,
The_Distant_Land_of_My_Father,4300,Character_4300,None,3,
The_Distant_Land_of_My_Father,7604,a prisoner of war,he/him/his,3,
The_Distant_Land_of_My_Father,4370,Character_4370,None,3,
The_Distant_Land_of_My_Father,4479,Character_4479,None,3,
The_Distant_Land_of_My_Father,629,President Eisenhower,he/him/his,3,President Eisenhower|Eisenhower
The_Distant_Land_of_My_Father,7632,Character_7632,None,3,
The_Distant_Land_of_My_Father,4597,Character_4597,None,3,
The_Distant_Land_of_My_Father,640,Aushed,she/her,3,Aushed
The_Distant_Land_of_My_Father,4629,Character_4629,None,3,
The_Distant_Land_of_My_Father,7664,Character_7664,she/her,3,
The_Distant_Land_of_My_Father,4696,Character_4696,None,3,
The_Distant_Land_of_My_Father,4718,your father in Chungking,he/him/his,3,
The_Distant_Land_of_My_Father,7677,a daughter,she/her,3,
The_Distant_Land_of_My_Father,649,American GIs,they/them/their,3,American GIs|GIs
The_Distant_Land_of_My_Father,4802,foreign ﬁrms,they/them/their,3,
The_Distant_Land_of_My_Father,4852,the stranger,he/him/his,3,
The_Distant_Land_of_My_Father,4902,Many of the country clubs around the city,they/them/their,3,
The_Distant_Land_of_My_Father,4957,Character_4957,None,3,
The_Distant_Land_of_My_Father,4979,Character_4979,None,3,
The_Distant_Land_of_My_Father,7714,Character_7714,None,3,
The_Distant_Land_of_My_Father,5047,the one who was leaving,they/them/their,3,
The_Distant_Land_of_My_Father,5090,boyfriends,they/them/their,3,
The_Distant_Land_of_My_Father,5101,Character_5101,None,3,
The_Distant_Land_of_My_Father,5122,Character_5122,they/them/their,3,
The_Distant_Land_of_My_Father,7724,my girls,None,3,
The_Distant_Land_of_My_Father,5199,a wife,he/him/his,3,
The_Distant_Land_of_My_Father,679,Mary,she/her,3,Mary|Mary Baker Eddy
The_Distant_Land_of_My_Father,5235,Character_5235,None,3,
The_Distant_Land_of_My_Father,5300,Character_5300,None,3,
The_Distant_Land_of_My_Father,5305,Character_5305,None,3,
The_Distant_Land_of_My_Father,5306,Character_5306,None,3,
The_Distant_Land_of_My_Father,681,Leung Mancheung,she/her,3,Leung Mancheung|Miss Leung Mancheung
The_Distant_Land_of_My_Father,682,Chianti,she/her,3,Chianti|the Chianti
The_Distant_Land_of_My_Father,5371,Character_5371,None,3,
The_Distant_Land_of_My_Father,5386,Character_5386,None,3,
The_Distant_Land_of_My_Father,5413,your Dad,None,3,
The_Distant_Land_of_My_Father,685,Father Locatelli,he/him/his,3,Father Locatelli
The_Distant_Land_of_My_Father,5434,defendant,None,3,
The_Distant_Land_of_My_Father,696,Professor Daniels,they/them/their,3,Professor Daniels|Professor Edward Daniels
The_Distant_Land_of_My_Father,5523,Character_5523,they/them/their,3,
The_Distant_Land_of_My_Father,5538,Character_5538,they/them/their,3,
The_Distant_Land_of_My_Father,5576,An arrested man,he/him/his,3,
The_Distant_Land_of_My_Father,5619,the young man,he/him/his,3,
The_Distant_Land_of_My_Father,5653,Character_5653,None,3,
The_Distant_Land_of_My_Father,5680,spies,None,3,
The_Distant_Land_of_My_Father,5708,Communist officials,they/them/their,3,
The_Distant_Land_of_My_Father,5863,prisoners who had agreed to tell the guards of anyone who seemed antagonistic toward Mao,they/them/their,3,
The_Distant_Land_of_My_Father,707,Iritz,they/them/their,3,Iritz
The_Distant_Land_of_My_Father,5909,The older brother,he/him/his,3,
The_Distant_Land_of_My_Father,5916,Character_5916,None,3,
The_Distant_Land_of_My_Father,7797,a priest,he/him/his,3,
The_Distant_Land_of_My_Father,6037,Character_6037,None,3,
The_Distant_Land_of_My_Father,6045,your former wife,she/her,3,
The_Distant_Land_of_My_Father,719,beriberi,he/him/his,3,beriberi
The_Distant_Land_of_My_Father,721,Mandarin,he/him/his,3,Mandarin
The_Distant_Land_of_My_Father,6117,Character_6117,None,3,
The_Distant_Land_of_My_Father,6190,Jack 's father who walked me down the aisle,he/him/his,3,
The_Distant_Land_of_My_Father,6354,Character_6354,None,3,
The_Distant_Land_of_My_Father,6358,Character_6358,he/him/his,3,
The_Distant_Land_of_My_Father,6363,Character_6363,None,3,
The_Distant_Land_of_My_Father,6365,Character_6365,None,3,
The_Distant_Land_of_My_Father,6382,Character_6382,None,3,
The_Distant_Land_of_My_Father,746,Churchills,he/him/his,3,Churchills
The_Distant_Land_of_My_Father,6394,Character_6394,None,3,
The_Distant_Land_of_My_Father,6431,Character_6431,None,3,
The_Distant_Land_of_My_Father,6442,my family,None,3,
The_Distant_Land_of_My_Father,6446,Character_6446,he/him/his,3,
The_Distant_Land_of_My_Father,6504,Character_6504,None,3,
The_Distant_Land_of_My_Father,6625,Character_6625,None,3,
The_Distant_Land_of_My_Father,6665,his girls,they/them/their,3,
The_Distant_Land_of_My_Father,6676,Character_6676,None,3,
The_Distant_Land_of_My_Father,6679,Character_6679,None,3,
The_Distant_Land_of_My_Father,6732,Character_6732,None,3,
The_Distant_Land_of_My_Father,6741,his new friend,he/him/his,3,
The_Distant_Land_of_My_Father,6743,Character_6743,None,3,
The_Distant_Land_of_My_Father,6759,Character_6759,None,3,
The_Distant_Land_of_My_Father,6805,Character_6805,None,3,
The_Distant_Land_of_My_Father,6823,Character_6823,None,3,
The_Distant_Land_of_My_Father,6859,Character_6859,None,3,
The_Distant_Land_of_My_Father,7989,Character_7989,she/her,3,
The_Distant_Land_of_My_Father,6976,Character_6976,None,3,
The_Distant_Land_of_My_Father,6996,my children,they/them/their,3,
The_Distant_Land_of_My_Father,7016,Character_7016,None,3,
The_Distant_Land_of_My_Father,7054,Character_7054,None,3,
The_Distant_Land_of_My_Father,7062,John of the Cross,he/him/his,3,
The_Distant_Land_of_My_Father,7227,Character_7227,he/him/his,3,
The_Distant_Land_of_My_Father,7244,Character_7244,None,3,
The_Distant_Land_of_My_Father,7257,Character_7257,they/them/their,3,
The_Distant_Land_of_My_Father,824,an importer - exporter,None,2,
The_Distant_Land_of_My_Father,830,my missionary grandparents,None,2,
The_Distant_Land_of_My_Father,831,the only Americans for miles,they/them/their,2,
The_Distant_Land_of_My_Father,840,Character_840,they/them/their,2,
The_Distant_Land_of_My_Father,867,Character_867,they/them/their,2,
The_Distant_Land_of_My_Father,910,our cook,None,2,
The_Distant_Land_of_My_Father,921,parents,they/them/their,2,
The_Distant_Land_of_My_Father,923,their children,None,2,
The_Distant_Land_of_My_Father,946,his friend,None,2,
The_Distant_Land_of_My_Father,951,their mothers,None,2,
The_Distant_Land_of_My_Father,7315,Character_7315,None,2,
The_Distant_Land_of_My_Father,28,Character_28,they/them/their,2,
The_Distant_Land_of_My_Father,1037,Character_1037,they/them/their,2,
The_Distant_Land_of_My_Father,1060,his mother,None,2,
The_Distant_Land_of_My_Father,1079,father,None,2,
The_Distant_Land_of_My_Father,1080,mother,None,2,
The_Distant_Land_of_My_Father,440,Sun Ya,he/him/his,2,Sun Ya
The_Distant_Land_of_My_Father,1088,Character_1088,they/them/their,2,
The_Distant_Land_of_My_Father,1128,Character_1128,None,2,
The_Distant_Land_of_My_Father,1142,Character_1142,None,2,
The_Distant_Land_of_My_Father,1146,a wealthy businessman digging around in the garden,he/him/his,2,
The_Distant_Land_of_My_Father,443,Hankow,they/them/their,2,Hankow
The_Distant_Land_of_My_Father,1173,some American journalists he knew,they/them/their,2,
The_Distant_Land_of_My_Father,7322,Character_7322,None,2,
The_Distant_Land_of_My_Father,1202,Character_1202,they/them/their,2,
The_Distant_Land_of_My_Father,1231,coolies,None,2,
The_Distant_Land_of_My_Father,1239,her children,None,2,
The_Distant_Land_of_My_Father,1249,Character_1249,None,2,
The_Distant_Land_of_My_Father,1275,beautiful women,None,2,
The_Distant_Land_of_My_Father,1293,an adult,None,2,
The_Distant_Land_of_My_Father,33,Shantung,he/him/his,2,Shantung
The_Distant_Land_of_My_Father,459,Tientsin,they/them/their,2,Tientsin
The_Distant_Land_of_My_Father,1338,Character_1338,None,2,
The_Distant_Land_of_My_Father,1357,European businessmen,they/them/their,2,
The_Distant_Land_of_My_Father,1368,my friend,None,2,
The_Distant_Land_of_My_Father,1390,Character_1390,None,2,
The_Distant_Land_of_My_Father,1403,Character_1403,None,2,
The_Distant_Land_of_My_Father,1421,Bunch of bandits,None,2,
The_Distant_Land_of_My_Father,466,Craven,he/him/his,2,Craven
The_Distant_Land_of_My_Father,1447,Character_1447,they/them/their,2,
The_Distant_Land_of_My_Father,1484,this one,None,2,
The_Distant_Land_of_My_Father,1487,Character_1487,None,2,
The_Distant_Land_of_My_Father,472,Cashmere Bouquet,she/her,2,Cashmere Bouquet
The_Distant_Land_of_My_Father,25,The Packard,he/him/his,2,The Packard|the Packard
The_Distant_Land_of_My_Father,92,Character_92,they/them/their,2,
The_Distant_Land_of_My_Father,1542,the Goddess of Mercy,she/her,2,
The_Distant_Land_of_My_Father,1606,a female,she/her,2,
The_Distant_Land_of_My_Father,1637,Character_1637,None,2,
The_Distant_Land_of_My_Father,482,Ruby Queen,she/her,2,Ruby Queen
The_Distant_Land_of_My_Father,483,Chanel,he/him/his,2,Chanel
The_Distant_Land_of_My_Father,1645,Character_1645,None,2,
The_Distant_Land_of_My_Father,1647,Character_1647,None,2,
The_Distant_Land_of_My_Father,1655,Character_1655,None,2,
The_Distant_Land_of_My_Father,1656,Character_1656,he/him/his,2,
The_Distant_Land_of_My_Father,1658,Character_1658,None,2,
The_Distant_Land_of_My_Father,1683,Character_1683,they/them/their,2,
The_Distant_Land_of_My_Father,1771,Character_1771,None,2,
The_Distant_Land_of_My_Father,1776,his physician,None,2,
The_Distant_Land_of_My_Father,1801,Character_1801,None,2,
The_Distant_Land_of_My_Father,1818,A Japanese commander,he/him/his,2,
The_Distant_Land_of_My_Father,1822,a Chinese sentry,he/him/his,2,
The_Distant_Land_of_My_Father,1838,Volunteers,None,2,
The_Distant_Land_of_My_Father,1844,Character_1844,None,2,
The_Distant_Land_of_My_Father,1891,Japanese marines,they/them/their,2,
The_Distant_Land_of_My_Father,1912,Character_1912,None,2,
The_Distant_Land_of_My_Father,1924,Character_1924,None,2,
The_Distant_Land_of_My_Father,1971,A Chinese policeman who had been directing traffic,he/him/his,2,
The_Distant_Land_of_My_Father,1972,a man in a tuxedo,he/him/his,2,
The_Distant_Land_of_My_Father,1976,Character_1976,they/them/their,2,
The_Distant_Land_of_My_Father,1978,The French police,they/them/their,2,
The_Distant_Land_of_My_Father,1996,the Chinese men,they/them/their,2,
The_Distant_Land_of_My_Father,2038,Character_2038,None,2,
The_Distant_Land_of_My_Father,500,Shên Pao,he/him/his,2,Shên Pao
The_Distant_Land_of_My_Father,502,Mercury,he/him/his,2,Mercury
The_Distant_Land_of_My_Father,7439,the Sisters,they/them/their,2,
The_Distant_Land_of_My_Father,2082,Character_2082,None,2,
The_Distant_Land_of_My_Father,2102,the people in the pews were missing arms and legs and hands and feet,they/them/their,2,
The_Distant_Land_of_My_Father,2120,a spectator,None,2,
The_Distant_Land_of_My_Father,7456,Character_7456,None,2,
The_Distant_Land_of_My_Father,2190,their families,None,2,
The_Distant_Land_of_My_Father,2193,the servants,None,2,
The_Distant_Land_of_My_Father,2208,the Ambassador,None,2,
The_Distant_Land_of_My_Father,2220,Character_2220,None,2,
The_Distant_Land_of_My_Father,505,Sister,she/her,2,Sister|Sister Terèse
The_Distant_Land_of_My_Father,2243,Character_2243,they/them/their,2,
The_Distant_Land_of_My_Father,2256,The Chinese general,he/him/his,2,
The_Distant_Land_of_My_Father,508,Charlie Chaplin,they/them/their,2,Charlie Chaplin
The_Distant_Land_of_My_Father,2283,passersby,None,2,
The_Distant_Land_of_My_Father,2284,Character_2284,None,2,
The_Distant_Land_of_My_Father,2298,Japanese sentries,None,2,
The_Distant_Land_of_My_Father,2309,the Japanese Military Police,they/them/their,2,
The_Distant_Land_of_My_Father,2310,Hungjao residents,they/them/their,2,
The_Distant_Land_of_My_Father,2329,Character_2329,None,2,
The_Distant_Land_of_My_Father,2376,Character_2376,they/them/their,2,
The_Distant_Land_of_My_Father,521,Hershey,he/him/his,2,Hershey
The_Distant_Land_of_My_Father,2409,some businesswoman,None,2,
The_Distant_Land_of_My_Father,2415,the Japanese sentry,None,2,
The_Distant_Land_of_My_Father,2462,The junks,they/them/their,2,
The_Distant_Land_of_My_Father,2486,The Sikh,he/him/his,2,
The_Distant_Land_of_My_Father,2528,Character_2528,None,2,
The_Distant_Land_of_My_Father,2554,Character_2554,they/them/their,2,
The_Distant_Land_of_My_Father,2570,Character_2570,None,2,
The_Distant_Land_of_My_Father,2596,a refugee,None,2,
The_Distant_Land_of_My_Father,2624,Character_2624,None,2,
The_Distant_Land_of_My_Father,2633,Character_2633,None,2,
The_Distant_Land_of_My_Father,2639,The refugee standing next to him,he/him/his,2,
The_Distant_Land_of_My_Father,2698,Character_2698,None,2,
The_Distant_Land_of_My_Father,2734,two Japanese soldiers,they/them/their,2,
The_Distant_Land_of_My_Father,2784,Character_2784,they/them/their,2,
The_Distant_Land_of_My_Father,2824,mothers,None,2,
The_Distant_Land_of_My_Father,2850,Character_2850,they/them/their,2,
The_Distant_Land_of_My_Father,2854,Character_2854,None,2,
The_Distant_Land_of_My_Father,539,Tsaichien,he/him/his,2,Tsaichien
The_Distant_Land_of_My_Father,2872,her daughter,she/her,2,
The_Distant_Land_of_My_Father,2874,Other mothers,they/them/their,2,
The_Distant_Land_of_My_Father,7517,men in suits,they/them/their,2,
The_Distant_Land_of_My_Father,2894,Character_2894,None,2,
The_Distant_Land_of_My_Father,2898,the men on the dock,None,2,
The_Distant_Land_of_My_Father,2897,The crew,None,2,
The_Distant_Land_of_My_Father,2902,Character_2902,None,2,
The_Distant_Land_of_My_Father,2917,Character_2917,None,2,
The_Distant_Land_of_My_Father,2927,a porter,None,2,
The_Distant_Land_of_My_Father,2970,Character_2970,None,2,
The_Distant_Land_of_My_Father,2988,a somber girl who never stopped thinking of her beloved father,she/her,2,
The_Distant_Land_of_My_Father,2992,a person,None,2,
The_Distant_Land_of_My_Father,7532,Character_7532,None,2,
The_Distant_Land_of_My_Father,7536,Kids,None,2,
The_Distant_Land_of_My_Father,549,Miss McGrath,she/her,2,Miss McGrath
The_Distant_Land_of_My_Father,552,Foreman,she/her,2,Foreman
The_Distant_Land_of_My_Father,553,Clark Men,he/him/his,2,Clark Men|Clark
The_Distant_Land_of_My_Father,3115,the poor,None,2,
The_Distant_Land_of_My_Father,3118,the saints,None,2,
The_Distant_Land_of_My_Father,3139,a lawyer,None,2,
The_Distant_Land_of_My_Father,562,Vroman,she/her,2,Vroman
The_Distant_Land_of_My_Father,565,Mark Twain,he/him/his,2,Mark Twain
The_Distant_Land_of_My_Father,7542,Character_7542,they/them/their,2,
The_Distant_Land_of_My_Father,3182,Each,None,2,
The_Distant_Land_of_My_Father,3190,Character_3190,they/them/their,2,
The_Distant_Land_of_My_Father,3197,Character_3197,None,2,
The_Distant_Land_of_My_Father,3214,Character_3214,they/them/their,2,
The_Distant_Land_of_My_Father,572,Father Junipero Serra,he/him/his,2,Father Junipero Serra
The_Distant_Land_of_My_Father,3227,My real mother,she/her,2,
The_Distant_Land_of_My_Father,3234,Character_3234,None,2,
The_Distant_Land_of_My_Father,576,Wang Ching Wei,they/them/their,2,Wang Ching Wei
The_Distant_Land_of_My_Father,3256,Character_3256,None,2,
The_Distant_Land_of_My_Father,3270,Journalists,None,2,
The_Distant_Land_of_My_Father,186,the Badlands,they/them/their,2,the Badlands
The_Distant_Land_of_My_Father,3299,Many of the foreign ﬁrms,they/them/their,2,
The_Distant_Land_of_My_Father,3323,Character_3323,they/them/their,2,
The_Distant_Land_of_My_Father,3341,Character_3341,they/them/their,2,
The_Distant_Land_of_My_Father,3376,The Peterel 's crew,they/them/their,2,
The_Distant_Land_of_My_Father,3379,The Wake 's crew,they/them/their,2,
The_Distant_Land_of_My_Father,3407,government officials,they/them/their,2,
The_Distant_Land_of_My_Father,3461,Those who did n't make it were told to return the next day,they/them/their,2,
The_Distant_Land_of_My_Father,3462,two Japanese officials,they/them/their,2,
The_Distant_Land_of_My_Father,3463,Character_3463,None,2,
The_Distant_Land_of_My_Father,3525,the Japanese Gendarmerie,None,2,
The_Distant_Land_of_My_Father,3564,The shopkeeper,he/him/his,2,
The_Distant_Land_of_My_Father,3615,the home governments,they/them/their,2,
The_Distant_Land_of_My_Father,3633,consular officials,None,2,
The_Distant_Land_of_My_Father,588,the Kamakura Maru,he/him/his,2,the Kamakura Maru
The_Distant_Land_of_My_Father,3649,the nurse,None,2,
The_Distant_Land_of_My_Father,3654,officials,None,2,
The_Distant_Land_of_My_Father,3714,Character_3714,None,2,
The_Distant_Land_of_My_Father,3731,some twenty other men in the back of an old army truck,they/them/their,2,
The_Distant_Land_of_My_Father,3738,a man who was clearly ill,he/him/his,2,
