char_key,author,book,m_idx,persona,char_id,best_name,gender,count,other_names
Half_a_Lifelong_Romance_605,Eileen_Chang,Half_a_Lifelong_Romance,10,0,605,her daughter,she/her,218,
Death_of_a_Red_Heroine_395,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,395,Caviar,he/him/his,20,Caviar|caviar
Death_of_a_Red_Heroine_396,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,396,Ling,he/him/his,89,Ling
These_Violent_Delights_83,Chloe_Gong,These_Violent_Delights,6,0,83,Rosalind,she/her,217,Rosalind|Rosalind Lang
Death_of_a_Red_Heroine_400,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,3,400,Yang,she/her,35,Yang|Yang Kejia
Death_of_a_Red_Heroine_407,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,3,407,Uncle Bao,he/him/his,62,Uncle Bao
Death_of_a_Red_Heroine_418,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,5,418,the Dais,they/them/their,18,the Dais
Death_of_a_Red_Heroine_420,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,5,420,Miaoyu,she/her,34,Miaoyu
Death_of_a_Red_Heroine_422,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,422,Comrade Liang,he/him/his,27,Comrade Liang|Liang
Death_of_a_Red_Heroine_425,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,425,Zhaodi,he/him/his,26,Zhaodi|Comrade Zhaodi
Death_of_a_Red_Heroine_426,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,426,Wei,he/him/his,41,Wei|Wei Hong|this Wei Hong|Comrade Wei Hong
Death_of_a_Red_Heroine_427,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,427,Confucius,he/him/his,12,Confucius
Death_of_a_Red_Heroine_429,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,6,429,Wu Bing,she/her,54,Wu Bing|Wu|Comrade Wu Bing
Death_of_a_Red_Heroine_434,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,6,434,Xie Rong,she/her,58,Xie Rong|Xie
Death_of_a_Red_Heroine_435,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,435,Professor Xie,he/him/his,47,Professor Xie|Professor Xie Kun
Death_of_a_Red_Heroine_4360,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,7,4360,Character_4360,None,18,
Death_of_a_Red_Heroine_440,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,3,440,Wu,he/him/his,801,Wu|Wu Xiaoming|Comrade Wu Xiaoming|Xiaoming|Had Wu
Death_of_a_Red_Heroine_4445,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,3,4445,Character_4445,she/her,26,
Death_of_a_Red_Heroine_446,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,7,446,Jiang,she/her,49,Jiang|Jiang Weihe
Death_of_a_Red_Heroine_4482,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,5,4482,a typical high - school teacher,he/him/his,52,
Death_of_a_Red_Heroine_451,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,6,451,LAI,she/her,71,LAI|Comrade Lai|Lai
Death_of_a_Red_Heroine_452,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,452,Lai,he/him/his,49,Lai|Engineer Lai|Engineer Lai Goujun
Death_of_a_Red_Heroine_4546,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,4546,A poet searching for a young girl in a large city,he/him/his,71,
Five_Star_Billionaire_322,Tash_Aw,Five_Star_Billionaire,29,0,322,Yanyan,she/her,215,Yanyan|YANYAN
Death_of_a_Red_Heroine_342,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,342,Peiqin,she/her,204,Peiqin|Jing Peiqin|Jin Peiqin
Shanghai_Redemption_234,Qiu_Xiaolong,Shanghai_Redemption,26,0,234,Peiqin,she/her,203,Peiqin
Song_of_the_Exile_489,Kiana_Davenport,Song_of_the_Exile,19,0,489,Leilani,she/her,200,Leilani|LEILANI|BELOVED LEILANI|RUBBING LEILANI
Death_of_a_Red_Heroine_4612,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,3,4612,Character_4612,he/him/his,31,
Death_of_a_Red_Heroine_4634,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,3,4634,Character_4634,he/him/his,22,
The_Binding_Chair_276,Kathryn_Harrison,The_Binding_Chair,18,0,276,Eleanor,she/her,198,Eleanor|Helen|ELEANOR CLUSBURTSON 'S STUDENTS|ELEANOR|ELEANOR REACHED|Eleanor Clusburtson
Death_of_a_Red_Heroine_4694,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,4,4694,Character_4694,she/her,21,
Death_of_a_Red_Heroine_480,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,3,480,Guo,he/him/his,77,Guo|Guo Qiang|Mr. Guo Qiang
Death_of_a_Red_Heroine_4912,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,4,4912,the mysterious woman,she/her,18,
Death_of_a_Red_Heroine_496,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,6,496,Chen,he/him/his,35,Chen|Guangzhou|Guangzhou Chen
My_Favourite_Wife_304,Tony_Parsons,My_Favourite_Wife,31,0,304,Nancy,she/her,197,Nancy|Annie|Nancy Deng|So Nancy
Death_of_a_Red_Heroine_499,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,499,Chen,he/him/his,24,Chen|Little Chen
Shanghai_304,Joseph_Kanon,Shanghai,16,0,304,Irina,she/her,194,Irina
Death_of_a_Red_Heroine_502,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,502,General Manager Yang,he/him/his,21,General Manager Yang
Death_of_a_Red_Heroine_507,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,3,507,Ouyang,he/him/his,94,Ouyang|Mr. Ouyang
Death_of_a_Red_Heroine_509,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,509,Ouyang,he/him/his,28,Ouyang|Old Ouyang
Death_of_a_Red_Heroine_5120,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,4,5120,the Internal Security people,they/them/their,12,
Death_of_a_Red_Heroine_5137,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,7,5137,Character_5137,None,23,
Death_of_a_Red_Heroine_534,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,534,Comrade Director Yao,he/him/his,66,Comrade Director Yao|Director Yao|Yao|Comrade Director Yao Liangxia|Comrade Yao|Yao Liangxia|Director Yao Liangxia
Death_of_a_Red_Heroine_542,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,4,542,Jiao,she/her,19,Jiao|Jiao Nanhua
The_Song_of_the_Jade_Lily_310,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,310,Kate,she/her,191,Kate
Death_of_a_Red_Heroine_557,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,557,Liu,he/him/his,46,Liu|Liu Yong
Death_of_a_Red_Heroine_564,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,564,Rosenthal,he/him/his,15,Rosenthal|William Rosenthal|William
Death_of_a_Red_Heroine_5648,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,5648,Character_5648,he/him/his,22,
Death_of_a_Red_Heroine_566,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,566,Chen,he/him/his,25,Chen|Mr. Chen
Song_of_the_Exile_1407,Kiana_Davenport,Song_of_the_Exile,19,0,1407,the woman,she/her,173,
Death_of_a_Red_Heroine_569,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,569,the Rosenthals,they/them/their,23,the Rosenthals|The Rosenthals
My_Favourite_Wife_371,Tony_Parsons,My_Favourite_Wife,31,0,371,Rosalita,she/her,171,Rosalita
Death_of_a_Red_Heroine_587,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,6,587,Minister Wen,he/him/his,41,Minister Wen
Death_of_a_Red_Heroine_5903,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,5903,Character_5903,he/him/his,66,
Death_of_a_Red_Heroine_5904,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,6,5904,An attractive girl in her early twenties,she/her,50,
My_Favourite_Wife_333,Tony_Parsons,My_Favourite_Wife,31,0,333,Alice,she/her,170,Alice|Alice Greene
Death_of_a_Red_Heroine_5971,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,6,5971,a politburo member,he/him/his,37,
Death_of_a_Red_Heroine_5988,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,5,5988,a cop as her lover,he/him/his,33,
Death_of_a_Red_Heroine_605,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,605,Chen,he/him/his,54,Chen|Director Chen|Comrade Director Chen
Death_of_a_Red_Heroine_6111,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,6111,an idiot,he/him/his,16,
Death_of_a_Red_Heroine_615,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,5,615,Mount Peng,he/him/his,26,Mount Peng
Death_of_a_Red_Heroine_6185,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,6,6185,An ordinary housewife,she/her,24,
Death_of_a_Red_Heroine_6361,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,7,6361,Character_6361,None,15,
Death_of_a_Red_Heroine_6422,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,7,6422,Character_6422,None,40,
Death_of_a_Red_Heroine_649,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,5,649,no one,they/them/their,40,
Death_of_a_Red_Heroine_6584,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,4,6584,Character_6584,they/them/their,19,
Death_of_a_Red_Heroine_6618,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,7,6618,Character_6618,None,14,
Death_of_a_Red_Heroine_663,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,7,663,the people,they/them/their,40,
Red_Mandarin_Dress_Inspector_Chen_Cao_5_194,Qiu_Xiaolong,Red_Mandarin_Dress_Inspector_Chen_Cao_5,26,0,194,Peiqin,she/her,170,Peiqin|PEIQIN
Death_of_a_Red_Heroine_6719,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,6719,Character_6719,he/him/his,43,
Death_of_a_Red_Heroine_6743,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,6743,Character_6743,he/him/his,22,
Death_of_a_Red_Heroine_678,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,6,678,his wife,she/her,100,
Death_of_a_Red_Heroine_6855,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,6855,an old neighbor,he/him/his,29,
Death_of_a_Red_Heroine_6882,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,1,6882,everybody,he/him/his,32,
Death_of_a_Red_Heroine_689,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,689,the detective,he/him/his,32,
Death_of_a_Red_Heroine_6952,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,3,6952,someone,None,15,
Death_of_a_Red_Heroine_6997,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,5,6997,anyone,None,14,
Death_of_a_Red_Heroine_7094,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,7,7094,Some people,they/them/their,33,
Death_of_a_Red_Heroine_710,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,710,the chief inspector,he/him/his,36,
Death_of_a_Red_Heroine_7205,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,4,7205,her son,he/him/his,34,
The_Binding_Chair_388,Kathryn_Harrison,The_Binding_Chair,18,0,388,Dolly,she/her,170,Dolly|poor Dolly|DOLLY
Death_of_a_Red_Heroine_739,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,2,739,people,they/them/their,180,
Death_of_a_Red_Heroine_7519,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,7519,the artist,he/him/his,44,
Five_Star_Billionaire_592,Tash_Aw,Five_Star_Billionaire,29,0,592,the girl,she/her,167,
Death_of_a_Red_Heroine_783,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,783,her husband,he/him/his,34,
Death_of_a_Red_Heroine_785,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,5,785,the man,he/him/his,55,
Death_of_a_Red_Heroine_813,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,3,813,Comrade Chief Inspector,he/him/his,54,
The_Binding_Chair_217,Kathryn_Harrison,The_Binding_Chair,18,0,217,Yu - ying,she/her,165,Yu - ying|Shoes Yu - ying|Shoes
Death_of_a_Red_Heroine_866,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,5,866,A young woman,she/her,55,
Death_of_a_Red_Heroine_877,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,5,877,his assistant,he/him/his,22,
Death_of_a_Red_Heroine_907,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,6,907,some,they/them/their,22,
Death_of_a_Red_Heroine_944,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,5,944,the murderer,he/him/his,37,
Death_of_a_Red_Heroine_982,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,7,982,Character_982,they/them/their,18,
Dont_Cry_Tai_Lake_0,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,4,0,Character_0,he/him/his,1317,
The_Binding_Chair_502,Kathryn_Harrison,The_Binding_Chair,18,0,502,Agnes,she/her,165,Agnes|Miss Agnes
Dont_Cry_Tai_Lake_105,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,105,Director Qiao,he/him/his,105,Director Qiao|Qiao
Dont_Cry_Tai_Lake_1072,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,1072,the sampan man,he/him/his,44,
Shanghailanders_345,Juli_Min,Shanghailanders,17,0,345,Teia,she/her,161,Teia|TEIA
Dont_Cry_Tai_Lake_109,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,6,109,Liu,he/him/his,113,Liu|Liu Deming|Liu Yuxie
Half_a_Lifelong_Romance_120,Eileen_Chang,Half_a_Lifelong_Romance,10,0,120,Mrs. Hsu,she/her,160,Mrs. Hsu|Hsu
Dont_Cry_Tai_Lake_1142,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,3,1142,Character_1142,he/him/his,22,
Dont_Cry_Tai_Lake_116,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,5,116,Mi,she/her,246,Mi|Both Mi
Dont_Cry_Tai_Lake_117,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,5,117,Liu,she/her,624,Liu|Mrs. Liu
Dont_Cry_Tai_Lake_118,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,6,118,Fu,she/her,122,Fu|Fu Hao|Mrs. Fu
Dont_Cry_Tai_Lake_124,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,5,124,Jiang,he/him/his,343,Jiang
Dont_Cry_Tai_Lake_131,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,131,Emperor Qianlong,he/him/his,17,Emperor Qianlong|Qianlong
Dont_Cry_Tai_Lake_1357,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,4,1357,Character_1357,he/him/his,22,
Dont_Cry_Tai_Lake_138,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,138,Li,he/him/his,14,Li|Fan Li
Dont_Cry_Tai_Lake_145,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,3,145,Zhang,he/him/his,33,Zhang|Zhang Tonghua
Dont_Cry_Tai_Lake_1479,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,1479,a responsible citizen like Shanshan,he/him/his,61,
Song_of_the_Exile_901,Kiana_Davenport,Song_of_the_Exile,19,0,901,Pono,she/her,155,Pono|Pono ceremoniously|PONO|Pehea L E Pono Ai
Dont_Cry_Tai_Lake_160,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,160,Chen,he/him/his,53,Chen|Liu|Chen Liu
Dont_Cry_Tai_Lake_161,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,161,Wenliang,he/him/his,29,Wenliang
Shanghailanders_735,Juli_Min,Shanghailanders,17,0,735,her mother,she/her,153,
Dont_Cry_Tai_Lake_164,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,6,164,Fu,he/him/his,42,Fu|General Manager Fu
Dont_Cry_Tai_Lake_167,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,167,TWELVE CHEN,he/him/his,22,TWELVE CHEN
Dont_Cry_Tai_Lake_1687,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,1,1687,Liu 's little secretary,he/him/his,21,
Dont_Cry_Tai_Lake_1705,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,1705,Character_1705,he/him/his,21,
The_Song_of_the_Jade_Lily_607,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,607,her mother,she/her,152,
Dont_Cry_Tai_Lake_1788,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,2,1788,Character_1788,he/him/his,16,
Dont_Cry_Tai_Lake_179,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,179,Yu,he/him/his,116,Yu|Bai|Yu redialed Bai
Night_in_Shanghai_689,Nicole_Mones,Night_in_Shanghai,25,0,689,Maggie,she/her,150,Maggie|Maggie McElroy
Dont_Cry_Tai_Lake_188,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,6,188,Gu,he/him/his,24,Gu|Mr. Gu
Dont_Cry_Tai_Lake_190,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,190,Ji,he/him/his,19,Ji|Ji Lun of|Ji Lun
Dont_Cry_Tai_Lake_1946,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,1946,the visitor,he/him/his,13,
Dont_Cry_Tai_Lake_206,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,206,Zhuangzi,he/him/his,18,Zhuangzi
Dont_Cry_Tai_Lake_208,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,208,Qiao,he/him/his,14,Qiao|Comrade Qiao
Dont_Cry_Tai_Lake_2121,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,4,2121,Character_2121,she/her,26,
Dont_Cry_Tai_Lake_2173,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,6,2173,Character_2173,he/him/his,24,
Dont_Cry_Tai_Lake_218,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,2,218,Dear Chen,he/him/his,46,Dear Chen
Peach_Blossom_Pavillion_161,Mingmei_Yip,Peach_Blossom_Pavillion,24,0,161,Spring Moon,she/her,150,Spring Moon
These_Violent_Delights_1144,Chloe_Gong,These_Violent_Delights,6,0,1144,the woman,she/her,147,
Dont_Cry_Tai_Lake_2576,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,5,2576,Character_2576,None,16,
Dont_Cry_Tai_Lake_2591,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,7,2591,Character_2591,None,13,
Shanghailanders_319,Juli_Min,Shanghailanders,17,0,319,Yumi,she/her,143,Yumi|Mama|Yumi Mama
Half_a_Lifelong_Romance_718,Eileen_Chang,Half_a_Lifelong_Romance,10,0,718,a wife,she/her,138,
A_Case_of_Two_Cities_284,Qiu_Xiaolong,A_Case_of_Two_Cities,26,0,284,Shasha,she/her,134,Shasha
Dont_Cry_Tai_Lake_2792,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,6,2792,Character_2792,she/her,53,
Dont_Cry_Tai_Lake_284,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,6,284,the chief inspector,he/him/his,35,
Dont_Cry_Tai_Lake_2901,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,5,2901,the wife of an important Party cadre,she/her,27,
Dont_Cry_Tai_Lake_3292,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,7,3292,Character_3292,None,17,
Dont_Cry_Tai_Lake_3380,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,5,3380,Another girl in her shoes,he/him/his,33,
Dont_Cry_Tai_Lake_3532,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,6,3532,A retired old Party member,he/him/his,29,
Dont_Cry_Tai_Lake_361,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,1,361,a woman,she/her,23,
Dont_Cry_Tai_Lake_3614,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,3614,a celebrated modern Chinese poet,he/him/his,24,
Dont_Cry_Tai_Lake_3622,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,6,3622,the woman he cared for,she/her,34,
Dont_Cry_Tai_Lake_2599,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,2599,Character_2599,she/her,131,
Dont_Cry_Tai_Lake_3680,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,2,3680,people,they/them/their,105,
Dont_Cry_Tai_Lake_3690,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,3690,the old man,he/him/his,55,
Dont_Cry_Tai_Lake_3720,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,3,3720,some people,they/them/their,20,
Dont_Cry_Tai_Lake_377,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,3,377,one,he/him/his,33,
Dont_Cry_Tai_Lake_408,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,3,408,his wife,she/her,83,
Dont_Cry_Tai_Lake_490,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,490,someone,he/him/his,48,
Dont_Cry_Tai_Lake_593,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,2,593,No one,he/him/his,21,
Dont_Cry_Tai_Lake_617,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,5,617,my father,he/him/his,35,
Dont_Cry_Tai_Lake_648,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,648,those companies,they/them/their,11,
Dont_Cry_Tai_Lake_673,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,6,673,Character_673,she/her,13,
Dont_Cry_Tai_Lake_682,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,6,682,the man,he/him/his,30,
Dont_Cry_Tai_Lake_723,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,723,the local police,they/them/their,11,
Dont_Cry_Tai_Lake_738,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,5,738,anyone,they/them/their,16,
Dont_Cry_Tai_Lake_82,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,82,Chen,he/him/his,530,Chen|Mr. Chen|CHEN|Already Chen|Officer Chen|Master Chen
Dont_Cry_Tai_Lake_83,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,3,83,Comrade Secretary Zhao,he/him/his,48,Comrade Secretary Zhao|Zhao
Dont_Cry_Tai_Lake_88,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,88,Yu,he/him/his,102,Yu|Detective Yu|Detective Yu Guangming
Dont_Cry_Tai_Lake_896,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,6,896,the two,they/them/their,30,
Dont_Cry_Tai_Lake_901,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,6,901,her husband,he/him/his,31,
Dont_Cry_Tai_Lake_92,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,92,Chen,he/him/his,1181,Chen|Chief Inspector Chen|Chief|Comrade Chief Inspector Chen|CHEN|Chen Cao|Inspector Chen|TWENTY CHEN|Chief Inspector Chen Cao
Dont_Cry_Tai_Lake_94,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,94,Huang,he/him/his,544,Huang|Sergeant Huang|Sergeant Huang Kang|SERGEANT HUANG|HUANG
Dont_Cry_Tai_Lake_96,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,96,Uncle Wang,he/him/his,196,Uncle Wang|Wang
Dont_Cry_Tai_Lake_97,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,3,97,Shanshan,she/her,297,Shanshan|SHANSHAN
Dont_Cry_Tai_Lake_974,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,974,A young girl in a backless slip,he/him/his,18,
Dragon_Springs_Road_0,Janie_Chang,Dragon_Springs_Road,12,4,0,Character_0,she/her,4371,
Dragon_Springs_Road_1066,Janie_Chang,Dragon_Springs_Road,12,5,1066,"a man named Zhang who lived in the small town of Pinghu , not far from Shanghai",he/him/his,18,
Dont_Cry_Tai_Lake_102,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,102,Peiqin,she/her,129,Peiqin
Dragon_Springs_Road_1150,Janie_Chang,Dragon_Springs_Road,12,5,1150,the police,they/them/their,27,
Dragon_Springs_Road_1230,Janie_Chang,Dragon_Springs_Road,12,2,1230,the teachers,they/them/their,37,
Dragon_Springs_Road_138,Janie_Chang,Dragon_Springs_Road,12,3,138,Fox,she/her,465,Fox|FOX|the Fox|a Fox|The Fox|Something Fox|A Fox|The Yangchow Fox|the Yangchow Fox|Both Fox
Dragon_Springs_Road_141,Janie_Chang,Dragon_Springs_Road,12,5,141,Noble Uncle,he/him/his,67,Noble Uncle
Dragon_Springs_Road_143,Janie_Chang,Dragon_Springs_Road,12,3,143,Grandmother Yang,she/her,373,Grandmother Yang|Grandmother|Yang|GRANDMOTHER YANG|cajoling Grandmother Yang
Dragon_Springs_Road_144,Janie_Chang,Dragon_Springs_Road,12,3,144,Anjuin,she/her,516,Anjuin|ANJUIN|Yang Anjuin|Poor Anjuin
Dragon_Springs_Road_145,Janie_Chang,Dragon_Springs_Road,12,7,145,Jialing,she/her,121,Jialing|Miss Zhu|Zhu|Zhu Jialing|Miss Zhu Jialing|Little Jialing
Dragon_Springs_Road_146,Janie_Chang,Dragon_Springs_Road,12,5,146,Master Fong,he/him/his,60,Master Fong|Fong|Old Master Fong|A Master Fong
Dragon_Springs_Road_1490,Janie_Chang,Dragon_Springs_Road,12,5,1490,Your friend,she/her,14,
Dragon_Springs_Road_150,Janie_Chang,Dragon_Springs_Road,12,3,150,Dajuin,he/him/his,176,Dajuin|Young Master Dajuin|DAJUIN
Dragon_Springs_Road_151,Janie_Chang,Dragon_Springs_Road,12,6,151,First Wife,she/her,60,First Wife|Wife
Dragon_Springs_Road_152,Janie_Chang,Dragon_Springs_Road,12,5,152,Mrs. Hao,she/her,141,Mrs. Hao|MRS . HAO
Dragon_Springs_Road_153,Janie_Chang,Dragon_Springs_Road,12,3,153,Master Yang,he/him/his,199,"Master Yang|the Rooster Master Yang|Master Yang , who could always be jostled into a good mood by her little jokes|Yang|MASTER YANG"
Dragon_Springs_Road_1531,Janie_Chang,Dragon_Springs_Road,12,5,1531,My husband,she/her,13,
Dragon_Springs_Road_1538,Janie_Chang,Dragon_Springs_Road,12,5,1538,mother,she/her,34,
Dragon_Springs_Road_154,Janie_Chang,Dragon_Springs_Road,12,5,154,Lao,he/him/his,32,Lao|Lao - er
Dragon_Springs_Road_162,Janie_Chang,Dragon_Springs_Road,12,5,162,the Yangs,they/them/their,87,the Yangs|The Yangs|THE YANGS
Dragon_Springs_Road_163,Janie_Chang,Dragon_Springs_Road,12,3,163,Kejuin,he/him/his,35,Kejuin
Dragon_Springs_Road_167,Janie_Chang,Dragon_Springs_Road,12,0,167,Third Wife,they/them/their,36,Third Wife
Dragon_Springs_Road_172,Janie_Chang,Dragon_Springs_Road,12,0,172,Master Shen,he/him/his,37,Master Shen|Old Master Shen|old Master Shen|OLD MASTER SHEN|young Master Shen
Dragon_Springs_Road_174,Janie_Chang,Dragon_Springs_Road,12,3,174,Father,he/him/his,14,Father
Dragon_Springs_Road_175,Janie_Chang,Dragon_Springs_Road,12,3,175,Shea,he/him/his,213,Shea|Mr. Shea|Mister Shea
