n_personas,persona,role,rank,word,weight
15,2,possessive,44,dad,0.272787868976593
15,2,possessive,45,surprise,0.272734135389328
15,2,possessive,46,side,0.27066829800605774
15,2,possessive,47,forehead,0.25130391120910645
15,2,possessive,48,nose,0.23073618113994598
15,2,possessive,49,lover,0.21935194730758667
15,2,possessive,50,tongue,0.2192237824201584
15,2,predicative,1,sure,0.5997675061225891
15,2,predicative,2,sorry,0.5131406784057617
15,2,predicative,3,girl,0.507712185382843
15,2,predicative,4,happy,0.45527827739715576
15,2,predicative,5,right,0.4460217356681824
15,2,predicative,6,afraid,0.4438766837120056
15,2,predicative,7,old,0.43084368109703064
15,2,predicative,8,tired,0.37892523407936096
15,2,predicative,9,good,0.31764930486679077
15,2,predicative,10,woman,0.31547361612319946
15,2,predicative,11,ready,0.30364200472831726
15,2,predicative,12,busy,0.28984692692756653
15,2,predicative,13,child,0.2896963655948639
15,2,predicative,14,beautiful,0.2768052816390991
15,2,predicative,15,aware,0.2715162932872772
15,2,predicative,16,angry,0.24491994082927704
15,2,predicative,17,dead,0.23369289934635162
15,2,predicative,18,person,0.232646182179451
15,2,predicative,19,mother,0.21238115429878235
15,2,predicative,20,fine,0.19775493443012238
15,2,predicative,21,lucky,0.19676615297794342
15,2,predicative,22,asleep,0.1885719895362854
15,2,predicative,23,alone,0.18731199204921722
15,2,predicative,24,sick,0.18487749993801117
15,2,predicative,25,pregnant,0.18419352173805237
15,2,predicative,26,close,0.1451483815908432
15,2,predicative,27,part,0.1414274126291275
15,2,predicative,28,sister,0.12818776071071625
15,2,predicative,29,nervous,0.11011961102485657
15,2,predicative,30,free,0.1047738641500473
15,2,predicative,31,man,0.10246631503105164
15,2,predicative,32,daughter,0.0763586163520813
15,2,predicative,33,wrong,0.07456792891025543
15,2,predicative,34,hungry,0.07403634488582611
15,2,predicative,35,scared,0.06706218421459198
15,2,predicative,36,determined,0.06640373170375824
15,2,predicative,37,maid,0.057856857776641846
15,2,predicative,38,interested,0.045720744878053665
15,2,predicative,39,frightened,0.04502703621983528
15,2,predicative,40,mistress,0.04326556622982025
15,2,predicative,41,confused,0.04318965598940849
15,2,predicative,42,proud,0.04276285320520401
15,2,predicative,43,well,0.0390440858900547
15,2,predicative,44,awake,0.03871538117527962
15,2,predicative,45,kid,0.02979033812880516
15,2,predicative,46,vulnerable,0.028229547664523125
15,2,predicative,47,ﬁne,0.02780531719326973
15,2,predicative,48,friend,0.027269190177321434
15,2,predicative,49,ill,0.026135338470339775
15,2,predicative,50,special,0.024672577157616615
15,3,agent,1,said,1.1902387142181396
15,3,agent,2,had,0.7509344220161438
15,3,agent,3,looked,0.7353819012641907
15,3,agent,4,asked,0.7166747450828552
15,3,agent,5,know,0.6278430223464966
15,3,agent,6,thought,0.6021979451179504
15,3,agent,7,have,0.5831149220466614
15,3,agent,8,felt,0.56512451171875
15,3,agent,9,saw,0.5415717959403992
15,3,agent,10,want,0.5376889705657959
15,3,agent,11,wanted,0.5323276519775391
15,3,agent,12,came,0.49807894229888916
15,3,agent,13,think,0.49434226751327515
15,3,agent,14,see,0.47174328565597534
15,3,agent,15,sat,0.46885448694229126
15,3,agent,16,left,0.45295727252960205
15,3,agent,17,go,0.445556640625
15,3,agent,18,stood,0.44425168633461
15,3,agent,19,put,0.4362438917160034
15,3,agent,20,say,0.435742050409317
15,3,agent,21,got,0.4275987446308136
15,3,agent,22,feel,0.4135535657405853
15,3,agent,23,tell,0.40109261870384216
15,3,agent,24,going,0.39310094714164734
15,3,agent,25,do,0.3784905672073364
15,3,agent,26,come,0.3338768780231476
15,3,agent,27,remember,0.3049619197845459
15,3,agent,28,get,0.29123032093048096
15,3,agent,29,let,0.2894567847251892
15,3,agent,30,need,0.27900266647338867
15,3,agent,31,like,0.2728697955608368
15,3,agent,32,look,0.27173855900764465
15,3,agent,33,help,0.25389933586120605
15,3,agent,34,take,0.2509380280971527
15,3,agent,35,read,0.2378571778535843
15,3,agent,36,understand,0.23253081738948822
15,3,agent,37,hear,0.21527832746505737
15,3,agent,38,spoke,0.2095346748828888
15,3,agent,39,love,0.19600148499011993
15,3,agent,40,mean,0.19403214752674103
15,3,agent,41,arrived,0.18959231674671173
15,3,agent,42,make,0.18343177437782288
15,3,agent,43,ask,0.18170247972011566
15,3,agent,44,find,0.17368581891059875
15,3,agent,45,leave,0.15801800787448883
15,3,agent,46,sitting,0.157570943236351
15,3,agent,47,try,0.1527242809534073
15,3,agent,48,give,0.14628085494041443
15,3,agent,49,become,0.14500300586223602
15,3,agent,50,gone,0.13833729922771454
15,3,patient,1,tell,0.8055872321128845
15,3,patient,2,see,0.7804688215255737
15,3,patient,3,asked,0.6578481793403625
15,3,patient,4,saw,0.5389443635940552
15,3,patient,5,help,0.5233960151672363
15,3,patient,6,thank,0.5188640356063843
15,3,patient,7,take,0.503693163394928
